t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,white_hits,state,reason,risk_sensor,near_edge,speed_level,turn_angle,turn_direction,turn_duration,left_cmd,right_cmd,healthy
18.957,785.0,1074.0,584.0,1449.0,-1.0568,-0.794,-1.8631,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
18.977,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
18.997,784.0,1072.0,582.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.017,785.0,1072.0,584.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.037,784.0,1071.0,583.0,1447.0,-1.0568,-0.794,-1.8631,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.057,785.0,1072.0,584.0,1449.0,-1.0525,-0.794,-1.8551,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.077,784.0,1073.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.098,784.0,1073.0,583.0,1449.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.118,785.0,1073.0,582.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.138,785.0,1073.0,583.0,1448.0,-1.0525,-0.7897,-1.8631,-0.6517,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.158,785.0,1073.0,584.0,1449.0,-1.0525,-0.7897,-1.8631,-0.6517,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.178,784.0,1073.0,583.0,1448.0,-1.0525,-0.7897,-1.8631,-0.6517,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.198,784.0,1072.0,582.0,1447.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.218,785.0,1073.0,584.0,1449.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.238,785.0,1073.0,584.0,1449.0,-1.0525,-0.7897,-1.8551,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.259,784.0,1072.0,583.0,1448.0,-1.0525,-0.7897,-1.8551,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.279,785.0,1073.0,583.0,1449.0,-1.0525,-0.7897,-1.8631,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.299,784.0,1073.0,584.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.319,784.0,1072.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.339,784.0,1072.0,584.0,1448.0,-1.0568,-0.794,-1.8551,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.359,785.0,1073.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.379,784.0,1072.0,582.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.399,785.0,1073.0,583.0,1448.0,-1.0525,-0.7897,-1.8631,-0.6517,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.42,785.0,1073.0,584.0,1449.0,-1.0525,-0.7897,-1.8631,-0.6517,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.44,784.0,1072.0,582.0,1448.0,-1.0525,-0.7897,-1.8631,-0.6517,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.46,784.0,1072.0,582.0,1447.0,-1.0568,-0.794,-1.871,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.48,785.0,1074.0,582.0,1447.0,-1.0568,-0.794,-1.871,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.5,785.0,1073.0,583.0,1449.0,-1.0525,-0.7897,-1.871,-0.6554,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.52,785.0,1073.0,583.0,1449.0,-1.0525,-0.7897,-1.8631,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.54,785.0,1074.0,584.0,1449.0,-1.0525,-0.7897,-1.8631,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.56,784.0,1073.0,583.0,1449.0,-1.0525,-0.7897,-1.8631,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.58,784.0,1072.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6479,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.601,784.0,1072.0,582.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.621,784.0,1072.0,583.0,1447.0,-1.0568,-0.794,-1.8631,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.641,785.0,1074.0,584.0,1450.0,-1.0568,-0.794,-1.8631,-0.6554,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.661,784.0,1074.0,583.0,1449.0,-1.0568,-0.7854,-1.8631,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.681,786.0,1075.0,584.0,1450.0,-1.0525,-0.7854,-1.8551,-0.6442,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.701,787.0,1076.0,585.0,1452.0,-1.0483,-0.7811,-1.8551,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.721,786.0,1075.0,584.0,1451.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.741,786.0,1076.0,585.0,1451.0,-1.0483,-0.7768,-1.8471,-0.6404,-0.9126,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.761,786.0,1075.0,585.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.782,786.0,1075.0,584.0,1450.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.802,786.0,1076.0,585.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.822,787.0,1076.0,586.0,1452.0,-1.0483,-0.7768,-1.8471,-0.6404,-0.9126,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.842,786.0,1075.0,584.0,1451.0,-1.0483,-0.7768,-1.8471,-0.6404,-0.9126,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.862,786.0,1075.0,585.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.882,786.0,1076.0,585.0,1452.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.902,787.0,1076.0,585.0,1451.0,-1.0483,-0.7768,-1.8471,-0.6404,-0.9126,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.922,787.0,1076.0,585.0,1451.0,-1.044,-0.7768,-1.8471,-0.6404,-0.9104,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.943,786.0,1076.0,585.0,1452.0,-1.044,-0.7768,-1.8471,-0.6404,-0.9104,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.963,785.0,1074.0,585.0,1450.0,-1.0483,-0.7768,-1.8471,-0.6404,-0.9126,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
19.983,786.0,1075.0,584.0,1450.0,-1.0483,-0.7811,-1.8471,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.003,786.0,1075.0,584.0,1450.0,-1.0483,-0.7811,-1.8551,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.023,786.0,1074.0,585.0,1452.0,-1.0483,-0.7811,-1.8551,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.043,786.0,1075.0,584.0,1450.0,-1.0483,-0.7811,-1.8551,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.063,786.0,1074.0,584.0,1450.0,-1.0483,-0.7854,-1.8551,-0.6442,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.083,786.0,1075.0,585.0,1452.0,-1.0483,-0.7811,-1.8551,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.104,787.0,1076.0,584.0,1452.0,-1.0483,-0.7811,-1.8551,-0.6367,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.124,787.0,1076.0,585.0,1452.0,-1.044,-0.7768,-1.8471,-0.6367,-0.9104,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.144,786.0,1073.0,585.0,1451.0,-1.044,-0.7768,-1.8471,-0.6367,-0.9104,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.164,785.0,1073.0,584.0,1449.0,-1.0483,-0.7897,-1.8471,-0.6404,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.184,784.0,1073.0,584.0,1449.0,-1.0525,-0.7897,-1.8551,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.204,785.0,1073.0,584.0,1449.0,-1.0525,-0.7897,-1.8551,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.224,786.0,1076.0,585.0,1451.0,-1.0525,-0.7897,-1.8551,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.244,786.0,1075.0,584.0,1451.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.264,786.0,1075.0,585.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.285,785.0,1074.0,584.0,1450.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.305,786.0,1075.0,585.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.325,786.0,1075.0,585.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.345,786.0,1075.0,584.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.365,786.0,1075.0,586.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.385,786.0,1074.0,584.0,1451.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.405,785.0,1072.0,583.0,1448.0,-1.0483,-0.7854,-1.8551,-0.6404,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.425,785.0,1074.0,584.0,1450.0,-1.0525,-0.7854,-1.8551,-0.6442,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.445,787.0,1074.0,584.0,1451.0,-1.0525,-0.7854,-1.8551,-0.6442,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.466,786.0,1075.0,584.0,1450.0,-1.0483,-0.7854,-1.8551,-0.6442,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.486,784.0,1071.0,584.0,1447.0,-1.0483,-0.7854,-1.8551,-0.6442,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.506,785.0,1074.0,585.0,1450.0,-1.0525,-0.7854,-1.8551,-0.6442,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.526,785.0,1075.0,585.0,1452.0,-1.0525,-0.7854,-1.8471,-0.6442,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.546,785.0,1074.0,584.0,1450.0,-1.0525,-0.7854,-1.8471,-0.6442,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.566,786.0,1075.0,584.0,1452.0,-1.0525,-0.7811,-1.8551,-0.6367,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.586,787.0,1075.0,585.0,1451.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.606,786.0,1076.0,584.0,1450.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.626,787.0,1076.0,585.0,1452.0,-1.044,-0.7768,-1.8471,-0.6404,-0.9104,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.647,785.0,1074.0,584.0,1451.0,-1.0483,-0.7768,-1.8551,-0.6404,-0.9126,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.667,787.0,1076.0,585.0,1452.0,-1.044,-0.7768,-1.8471,-0.6367,-0.9104,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.687,786.0,1076.0,584.0,1452.0,-1.0483,-0.7768,-1.8551,-0.6367,-0.9126,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.707,785.0,1074.0,584.0,1449.0,-1.0483,-0.7768,-1.8551,-0.6367,-0.9126,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.727,785.0,1074.0,584.0,1449.0,-1.0525,-0.7854,-1.8551,-0.6479,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.747,785.0,1074.0,584.0,1449.0,-1.0525,-0.7854,-1.8551,-0.6479,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.767,786.0,1073.0,584.0,1449.0,-1.0525,-0.7854,-1.8551,-0.6479,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.787,786.0,1076.0,584.0,1451.0,-1.0483,-0.7854,-1.8551,-0.6479,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.808,785.0,1074.0,584.0,1449.0,-1.0483,-0.7854,-1.8551,-0.6479,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.828,786.0,1074.0,584.0,1451.0,-1.0483,-0.7854,-1.8551,-0.6404,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.848,785.0,1074.0,585.0,1451.0,-1.0525,-0.7854,-1.8551,-0.6404,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.868,786.0,1075.0,585.0,1450.0,-1.0483,-0.7854,-1.8471,-0.6404,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.888,787.0,1075.0,585.0,1452.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.908,786.0,1075.0,584.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.928,786.0,1075.0,584.0,1450.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.948,787.0,1075.0,585.0,1452.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.969,786.0,1075.0,584.0,1450.0,-1.0483,-0.7811,-1.8551,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
20.989,785.0,1074.0,583.0,1449.0,-1.0483,-0.7811,-1.8551,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.009,786.0,1074.0,584.0,1450.0,-1.0483,-0.7854,-1.8551,-0.6442,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.029,787.0,1076.0,585.0,1451.0,-1.0483,-0.7854,-1.8551,-0.6442,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.049,787.0,1076.0,584.0,1452.0,-1.044,-0.7768,-1.8551,-0.6404,-0.9104,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.069,787.0,1077.0,585.0,1452.0,-1.044,-0.7768,-1.8471,-0.6367,-0.9104,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.089,786.0,1075.0,585.0,1451.0,-1.044,-0.7768,-1.8471,-0.6367,-0.9104,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.109,786.0,1076.0,584.0,1451.0,-1.0483,-0.7768,-1.8471,-0.6404,-0.9126,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.13,785.0,1074.0,583.0,1448.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.15,785.0,1074.0,584.0,1449.0,-1.0525,-0.7854,-1.8551,-0.6479,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.17,785.0,1074.0,584.0,1449.0,-1.0525,-0.7854,-1.8551,-0.6479,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.19,786.0,1075.0,585.0,1450.0,-1.0525,-0.7854,-1.8551,-0.6479,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.211,786.0,1074.0,584.0,1450.0,-1.0483,-0.7854,-1.8551,-0.6442,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.231,785.0,1074.0,584.0,1450.0,-1.0483,-0.7854,-1.8551,-0.6442,-0.9168,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.251,785.0,1074.0,584.0,1450.0,-1.0525,-0.7854,-1.8551,-0.6442,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.271,786.0,1075.0,584.0,1450.0,-1.0525,-0.7854,-1.8551,-0.6442,-0.919,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.291,786.0,1075.0,585.0,1451.0,-1.0483,-0.7811,-1.8551,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.311,784.0,1073.0,583.0,1446.0,-1.0483,-0.7811,-1.8551,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.331,786.0,1075.0,585.0,1450.0,-1.0483,-0.7811,-1.8471,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.352,786.0,1075.0,585.0,1452.0,-1.0483,-0.7811,-1.8471,-0.6442,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.372,786.0,1075.0,584.0,1452.0,-1.0483,-0.7811,-1.8471,-0.6367,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.392,786.0,1074.0,584.0,1450.0,-1.0483,-0.7811,-1.8551,-0.6367,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.412,786.0,1076.0,585.0,1451.0,-1.0483,-0.7811,-1.8551,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.432,786.0,1075.0,585.0,1451.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.452,785.0,1072.0,583.0,1449.0,-1.0483,-0.7811,-1.8471,-0.6404,-0.9147,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.472,785.0,1072.0,583.0,1448.0,-1.0525,-0.794,-1.8631,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.492,785.0,1074.0,584.0,1449.0,-1.0525,-0.794,-1.8631,-0.6479,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.513,784.0,1072.0,583.0,1447.0,-1.0525,-0.794,-1.8631,-0.6517,-0.9233,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.533,785.0,1073.0,583.0,1449.0,-1.0525,-0.7897,-1.8631,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.553,785.0,1074.0,583.0,1448.0,-1.0525,-0.7897,-1.8631,-0.6517,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.573,784.0,1072.0,583.0,1448.0,-1.0525,-0.7897,-1.8631,-0.6517,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.593,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.613,784.0,1072.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.633,783.0,1071.0,583.0,1447.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.654,785.0,1073.0,583.0,1449.0,-1.0568,-0.794,-1.8631,-0.6479,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.674,784.0,1072.0,583.0,1448.0,-1.0568,-0.794,-1.8631,-0.6517,-0.9254,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.694,784.0,1073.0,583.0,1448.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.714,785.0,1074.0,583.0,1449.0,-1.0568,-0.7897,-1.8631,-0.6517,-0.9232,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.734,785.0,1073.0,583.0,1449.0,-1.0525,-0.7897,-1.8631,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
21.754,784.0,1073.0,582.0,1448.0,-1.0525,-0.7897,-1.8631,-0.6479,-0.9211,,SAFE_STOP,移动避让持续未改善，停车等待,left,1,stop,0.0,,0.0,0,0,1
