t,left,right,diff,valid
13.364,1359.0,1363.0,-4.0,1
13.384,1332.0,1362.0,-30.0,1
13.404,1336.0,1362.0,-26.0,1
13.424,1352.0,1362.0,-10.0,1
13.444,1335.0,1362.0,-27.0,1
13.464,1351.0,1362.0,-11.0,1
13.484,1351.0,1366.0,-15.0,1
13.504,1352.0,1362.0,-10.0,1
13.525,1337.0,1362.0,-25.0,1
13.545,1333.0,1363.0,-30.0,1
13.565,1335.0,1362.0,-27.0,1
13.585,1351.0,1360.0,-9.0,1
13.605,1351.0,1361.0,-10.0,1
13.625,1337.0,1361.0,-24.0,1
13.645,1348.0,1362.0,-14.0,1
13.665,1350.0,1362.0,-12.0,1
13.685,1336.0,1346.0,-10.0,1
13.705,1336.0,1363.0,-27.0,1
13.726,1353.0,1363.0,-10.0,1
13.746,1335.0,1363.0,-28.0,1
13.766,1334.0,1362.0,-28.0,1
13.786,1336.0,1363.0,-27.0,1
13.806,1352.0,1363.0,-11.0,1
13.826,1336.0,1368.0,-32.0,1
13.846,1336.0,1362.0,-26.0,1
13.866,1347.0,1362.0,-15.0,1
13.886,1337.0,1362.0,-25.0,1
13.906,1336.0,1361.0,-25.0,1
13.927,1333.0,1361.0,-28.0,1
13.947,1335.0,1361.0,-26.0,1
13.967,1351.0,1363.0,-12.0,1
13.987,1337.0,1363.0,-26.0,1
14.007,1337.0,1345.0,-8.0,1
14.027,1362.0,1362.0,0.0,1
14.047,1335.0,1362.0,-27.0,1
14.067,1352.0,1346.0,6.0,1
14.087,1336.0,1361.0,-25.0,1
14.107,1336.0,1362.0,-26.0,1
14.127,1347.0,1347.0,0.0,1
14.148,1349.0,1362.0,-13.0,1
14.168,1350.0,1361.0,-11.0,1
14.188,1337.0,1361.0,-24.0,1
14.208,1335.0,1363.0,-28.0,1
14.228,1336.0,1364.0,-28.0,1
14.248,1348.0,1361.0,-13.0,1
14.268,1337.0,1352.0,-15.0,1
14.288,1352.0,1362.0,-10.0,1
14.308,1349.0,1363.0,-14.0,1
14.328,1350.0,1346.0,4.0,1
14.349,1334.0,1361.0,-27.0,1
14.369,1337.0,1363.0,-26.0,1
14.389,1336.0,1363.0,-27.0,1
14.409,1332.0,1363.0,-31.0,1
14.429,1336.0,1362.0,-26.0,1
14.449,1351.0,1362.0,-11.0,1
14.469,1352.0,1362.0,-10.0,1
14.489,1352.0,1354.0,-2.0,1
14.509,1362.0,1362.0,0.0,1
14.529,1334.0,1361.0,-27.0,1
14.549,1336.0,1362.0,-26.0,1
14.57,1337.0,1362.0,-25.0,1
14.59,1350.0,1369.0,-19.0,1
14.61,1351.0,1363.0,-12.0,1
14.63,1334.0,1363.0,-29.0,1
14.65,1352.0,1347.0,5.0,1
14.67,1352.0,1362.0,-10.0,1
14.69,1350.0,1361.0,-11.0,1
14.71,1336.0,1363.0,-27.0,1
14.73,1335.0,1363.0,-28.0,1
14.75,1336.0,1364.0,-28.0,1
14.771,1337.0,1361.0,-24.0,1
14.791,1333.0,1363.0,-30.0,1
14.811,1350.0,1363.0,-13.0,1
14.831,1336.0,1363.0,-27.0,1
14.851,1336.0,1362.0,-26.0,1
14.871,1337.0,1362.0,-25.0,1
14.891,1364.0,1363.0,1.0,1
14.911,1349.0,1364.0,-15.0,1
14.931,1336.0,1362.0,-26.0,1
14.951,1352.0,1363.0,-11.0,1
14.972,1351.0,1348.0,3.0,1
14.992,1335.0,1363.0,-28.0,1
15.012,1333.0,1361.0,-28.0,1
15.032,1337.0,1366.0,-29.0,1
15.052,1337.0,1363.0,-26.0,1
15.072,1350.0,1362.0,-12.0,1
15.092,1349.0,1363.0,-14.0,1
15.112,1350.0,1346.0,4.0,1
15.132,1337.0,1362.0,-25.0,1
15.152,1335.0,1362.0,-27.0,1
15.172,1332.0,1347.0,-15.0,1
15.193,1350.0,1363.0,-13.0,1
15.213,1352.0,1362.0,-10.0,1
15.233,1353.0,1347.0,6.0,1
15.253,1353.0,1369.0,-16.0,1
15.273,1338.0,1363.0,-25.0,1
15.293,1335.0,1363.0,-28.0,1
15.313,1352.0,1362.0,-10.0,1
15.333,1336.0,1362.0,-26.0,1
15.353,1336.0,1361.0,-25.0,1
15.373,1348.0,1347.0,1.0,1
15.394,1334.0,1362.0,-28.0,1
15.414,1337.0,1362.0,-25.0,1
15.434,1336.0,1330.0,6.0,1
15.454,1336.0,1362.0,-26.0,1
15.474,1336.0,1363.0,-27.0,1
15.494,1336.0,1348.0,-12.0,1
15.514,1352.0,1361.0,-9.0,1
15.534,1337.0,1361.0,-24.0,1
15.554,1333.0,1347.0,-14.0,1
15.574,1350.0,1362.0,-12.0,1
15.595,1336.0,1366.0,-30.0,1
15.615,1337.0,1362.0,-25.0,1
15.635,1337.0,1363.0,-26.0,1
15.655,1332.0,1362.0,-30.0,1
15.675,1335.0,1362.0,-27.0,1
15.695,1351.0,1363.0,-12.0,1
15.715,1351.0,1362.0,-11.0,1
15.735,1336.0,1363.0,-27.0,1
15.755,1352.0,1362.0,-10.0,1
15.775,1350.0,1361.0,-11.0,1
15.796,1337.0,1362.0,-25.0,1
15.816,1337.0,1362.0,-25.0,1
15.836,1350.0,1347.0,3.0,1
15.856,1336.0,1362.0,-26.0,1
15.876,1336.0,1362.0,-26.0,1
15.896,1337.0,1363.0,-26.0,1
15.916,1351.0,1362.0,-11.0,1
15.936,1335.0,1362.0,-27.0,1
15.956,1336.0,1361.0,-25.0,1
15.976,1336.0,1363.0,-27.0,1
15.997,1337.0,1348.0,-11.0,1
16.017,1337.0,1345.0,-8.0,1
16.037,1334.0,1368.0,-34.0,1
16.057,1335.0,1347.0,-12.0,1
16.077,1337.0,1363.0,-26.0,1
16.097,1351.0,1362.0,-11.0,1
16.117,1345.0,1362.0,-17.0,1
16.137,1349.0,1347.0,2.0,1
16.157,1335.0,1362.0,-27.0,1
16.178,1352.0,1369.0,-17.0,1
16.198,1337.0,1347.0,-10.0,1
16.218,1351.0,1362.0,-11.0,1
16.238,1338.0,1363.0,-25.0,1
16.258,1351.0,1345.0,6.0,1
16.278,1337.0,1368.0,-31.0,1
16.298,1337.0,1362.0,-25.0,1
16.318,1351.0,1348.0,3.0,1
16.338,1348.0,1363.0,-15.0,1
16.358,1352.0,1362.0,-10.0,1
16.379,1337.0,1361.0,-24.0,1
16.399,1349.0,1362.0,-13.0,1
16.419,1336.0,1362.0,-26.0,1
16.439,1351.0,1362.0,-11.0,1
16.459,1352.0,1346.0,6.0,1
16.479,1337.0,1363.0,-26.0,1
16.499,1352.0,1364.0,-12.0,1
16.519,1333.0,1347.0,-14.0,1
16.539,1335.0,1362.0,-27.0,1
16.559,1337.0,1363.0,-26.0,1
16.58,1353.0,1347.0,6.0,1
16.6,1351.0,1363.0,-12.0,1
16.62,1333.0,1361.0,-28.0,1
16.64,1336.0,1362.0,-26.0,1
16.66,1352.0,1363.0,-11.0,1
16.68,1336.0,1362.0,-26.0,1
16.7,1350.0,1362.0,-12.0,1
16.72,1351.0,1347.0,4.0,1
16.74,1352.0,1363.0,-11.0,1
16.76,1337.0,1363.0,-26.0,1
16.78,1335.0,1348.0,-13.0,1
16.801,1350.0,1362.0,-12.0,1
16.821,1351.0,1363.0,-12.0,1
16.841,1337.0,1347.0,-10.0,1
16.861,1352.0,1362.0,-10.0,1
16.881,1364.0,1362.0,2.0,1
16.901,1350.0,1348.0,2.0,1
16.921,1352.0,1364.0,-12.0,1
16.941,1352.0,1361.0,-9.0,1
16.961,1337.0,1368.0,-31.0,1
16.982,1337.0,1361.0,-24.0,1
17.002,1350.0,1363.0,-13.0,1
17.022,1336.0,1362.0,-26.0,1
17.042,1337.0,1346.0,-9.0,1
17.062,1337.0,1362.0,-25.0,1
17.082,1350.0,1363.0,-13.0,1
17.102,1332.0,1362.0,-30.0,1
17.122,1352.0,1363.0,-11.0,1
17.142,1352.0,1363.0,-11.0,1
17.162,1349.0,1363.0,-14.0,1
17.182,1335.0,1362.0,-27.0,1
17.203,1335.0,1362.0,-27.0,1
17.223,1337.0,1347.0,-10.0,1
17.243,1338.0,1363.0,-25.0,1
17.263,1364.0,1363.0,1.0,1
17.283,1350.0,1348.0,2.0,1
17.303,1336.0,1362.0,-26.0,1
17.323,1352.0,1364.0,-12.0,1
17.343,1337.0,1348.0,-11.0,1
17.363,1352.0,1361.0,-9.0,1
17.383,1349.0,1368.0,-19.0,1
17.403,1352.0,1348.0,4.0,1
17.424,1352.0,1363.0,-11.0,1
17.444,1352.0,1362.0,-10.0,1
17.464,1335.0,1369.0,-34.0,1
17.484,1351.0,1347.0,4.0,1
17.504,1351.0,1362.0,-11.0,1
17.524,1337.0,1362.0,-25.0,1
17.544,1350.0,1347.0,3.0,1
17.564,1333.0,1362.0,-29.0,1
17.584,1350.0,1363.0,-13.0,1
17.604,1337.0,1348.0,-11.0,1
17.624,1352.0,1362.0,-10.0,1
17.644,1336.0,1361.0,-25.0,1
17.664,1363.0,1363.0,0.0,1
17.684,1334.0,1362.0,-28.0,1
17.705,1337.0,1362.0,-25.0,1
17.725,1352.0,1361.0,-9.0,1
17.745,1335.0,1362.0,-27.0,1
17.765,1336.0,1362.0,-26.0,1
17.785,1352.0,1363.0,-11.0,1
17.805,1337.0,1362.0,-25.0,1
17.825,1337.0,1363.0,-26.0,1
17.845,1335.0,1363.0,-28.0,1
17.865,1336.0,1361.0,-25.0,1
17.885,1351.0,1369.0,-18.0,1
17.905,1338.0,1363.0,-25.0,1
17.926,1337.0,1363.0,-26.0,1
17.946,1333.0,1362.0,-29.0,1
17.966,1350.0,1361.0,-11.0,1
17.986,1352.0,1362.0,-10.0,1
18.006,1336.0,1362.0,-26.0,1
18.026,1351.0,1362.0,-11.0,1
18.046,1363.0,1362.0,1.0,1
18.066,1335.0,1361.0,-26.0,1
18.086,1352.0,1363.0,-11.0,1
18.106,1336.0,1362.0,-26.0,1
18.127,1351.0,1362.0,-11.0,1
18.147,1336.0,1362.0,-26.0,1
18.167,1336.0,1364.0,-28.0,1
18.187,1351.0,1363.0,-12.0,1
18.207,1336.0,1362.0,-26.0,1
18.227,1334.0,1363.0,-29.0,1
18.247,1335.0,1362.0,-27.0,1
18.267,1349.0,1363.0,-14.0,1
18.287,1337.0,1361.0,-24.0,1
18.307,1363.0,1361.0,2.0,1
18.328,1349.0,1362.0,-13.0,1
18.348,1350.0,1363.0,-13.0,1
18.368,1351.0,1363.0,-12.0,1
18.388,1337.0,1361.0,-24.0,1
18.408,1351.0,1363.0,-12.0,1
18.428,1335.0,1363.0,-28.0,1
18.448,1336.0,1363.0,-27.0,1
18.468,1352.0,1362.0,-10.0,1
18.488,1352.0,1362.0,-10.0,1
18.508,1335.0,1363.0,-28.0,1
18.528,1349.0,1363.0,-14.0,1
18.549,1352.0,1369.0,-17.0,1
18.569,1336.0,1361.0,-25.0,1
18.589,1351.0,1363.0,-12.0,1
18.609,1335.0,1362.0,-27.0,1
18.629,1350.0,1346.0,4.0,1
18.649,1336.0,1360.0,-24.0,1
18.669,1352.0,1362.0,-10.0,1
18.689,1364.0,1348.0,16.0,1
18.709,1349.0,1362.0,-13.0,1
18.729,1350.0,1363.0,-13.0,1
18.75,1336.0,1362.0,-26.0,1
18.77,1352.0,1363.0,-11.0,1
18.79,1336.0,1362.0,-26.0,1
18.81,1348.0,1346.0,2.0,1
18.83,1350.0,1347.0,3.0,1
18.85,1352.0,1360.0,-8.0,1
18.87,1336.0,1362.0,-26.0,1
18.89,1352.0,1352.0,0.0,1
18.91,1349.0,1362.0,-13.0,1
18.931,1336.0,1348.0,-12.0,1
18.951,1336.0,1348.0,-12.0,1
18.971,1336.0,1360.0,-24.0,1
18.991,1335.0,1368.0,-33.0,1
19.011,1345.0,1348.0,-3.0,1
19.031,1351.0,1362.0,-11.0,1
19.051,1336.0,1362.0,-26.0,1
19.071,1350.0,1362.0,-12.0,1
19.091,1350.0,1363.0,-13.0,1
19.111,1350.0,1362.0,-12.0,1
19.131,1353.0,1362.0,-9.0,1
19.152,1352.0,1347.0,5.0,1
19.172,1364.0,1362.0,2.0,1
19.192,1349.0,1363.0,-14.0,1
19.212,1335.0,1354.0,-19.0,1
19.232,1337.0,1363.0,-26.0,1
19.252,1352.0,1362.0,-10.0,1
19.272,1352.0,1347.0,5.0,1
19.292,1331.0,1361.0,-30.0,1
19.312,1351.0,1360.0,-9.0,1
19.332,1337.0,1362.0,-25.0,1
19.353,1336.0,1362.0,-26.0,1
19.373,1335.0,1363.0,-28.0,1
19.393,1347.0,1361.0,-14.0,1
19.413,1351.0,1346.0,5.0,1
19.433,1352.0,1362.0,-10.0,1
19.453,1334.0,1363.0,-29.0,1
19.473,1350.0,1346.0,4.0,1
19.493,1351.0,1362.0,-11.0,1
19.513,1352.0,1363.0,-11.0,1
19.533,1337.0,1348.0,-11.0,1
19.554,1341.0,1363.0,-22.0,1
19.574,1334.0,1363.0,-29.0,1
19.594,1350.0,1362.0,-12.0,1
19.614,1353.0,1362.0,-9.0,1
19.634,1337.0,1361.0,-24.0,1
19.654,1351.0,1366.0,-15.0,1
19.674,1348.0,1347.0,1.0,1
19.694,1352.0,1363.0,-11.0,1
19.714,1337.0,1361.0,-24.0,1
19.734,1336.0,1345.0,-9.0,1
19.754,1335.0,1362.0,-27.0,1
19.775,1332.0,1363.0,-31.0,1
19.795,1336.0,1347.0,-11.0,1
19.815,1352.0,1362.0,-10.0,1
19.835,1349.0,1361.0,-12.0,1
19.855,1335.0,1347.0,-12.0,1
19.875,1347.0,1363.0,-16.0,1
19.896,1337.0,1362.0,-25.0,1
19.916,1352.0,1361.0,-9.0,1
19.936,1336.0,1363.0,-27.0,1
19.956,1348.0,1363.0,-15.0,1
19.976,1351.0,1363.0,-12.0,1
19.996,1353.0,1348.0,5.0,1
20.017,1337.0,1364.0,-27.0,1
20.037,1334.0,1363.0,-29.0,1
20.057,1336.0,1347.0,-11.0,1
20.077,1337.0,1362.0,-25.0,1
20.097,1352.0,1363.0,-11.0,1
20.117,1352.0,1348.0,4.0,1
20.137,1333.0,1361.0,-28.0,1
20.157,1335.0,1364.0,-29.0,1
20.177,1352.0,1363.0,-11.0,1
20.197,1337.0,1362.0,-25.0,1
20.217,1337.0,1362.0,-25.0,1
20.237,1347.0,1360.0,-13.0,1
20.257,1349.0,1347.0,2.0,1
20.277,1352.0,1363.0,-11.0,1
20.298,1352.0,1362.0,-10.0,1
20.318,1335.0,1347.0,-12.0,1
20.338,1351.0,1345.0,6.0,1
20.358,1351.0,1362.0,-11.0,1
20.378,1353.0,1347.0,6.0,1
20.398,1337.0,1362.0,-25.0,1
20.418,1348.0,1362.0,-14.0,1
20.438,1350.0,1348.0,2.0,1
20.458,1336.0,1362.0,-26.0,1
20.478,1351.0,1362.0,-11.0,1
20.498,1337.0,1361.0,-24.0,1
20.518,1339.0,1348.0,-9.0,1
20.538,1333.0,1363.0,-30.0,1
20.559,1352.0,1362.0,-10.0,1
20.579,1352.0,1346.0,6.0,1
20.599,1334.0,1363.0,-29.0,1
20.619,1351.0,1362.0,-11.0,1
20.639,1350.0,1347.0,3.0,1
20.659,1337.0,1362.0,-25.0,1
20.679,1352.0,1363.0,-11.0,1
20.699,1348.0,1348.0,0.0,1
20.719,1335.0,1364.0,-29.0,1
20.739,1336.0,1360.0,-24.0,1
20.759,1352.0,1368.0,-16.0,1
20.779,1352.0,1363.0,-11.0,1
20.8,1345.0,1363.0,-18.0,1
20.82,1334.0,1361.0,-27.0,1
20.84,1337.0,1346.0,-9.0,1
20.86,1337.0,1363.0,-26.0,1
20.88,1337.0,1363.0,-26.0,1
20.9,1336.0,1346.0,-10.0,1
20.92,1333.0,1362.0,-29.0,1
20.94,1336.0,1363.0,-27.0,1
20.96,1336.0,1332.0,4.0,1
20.98,1350.0,1362.0,-12.0,1
21.001,1335.0,1363.0,-28.0,1
21.021,1332.0,1361.0,-29.0,1
21.041,1336.0,1363.0,-27.0,1
21.061,1336.0,1362.0,-26.0,1
21.081,1350.0,1362.0,-12.0,1
21.101,1335.0,1332.0,3.0,1
21.121,1351.0,1363.0,-12.0,1
21.141,1336.0,1363.0,-27.0,1
21.161,1352.0,1346.0,6.0,1
21.181,1348.0,1362.0,-14.0,1
21.202,1335.0,1363.0,-28.0,1
21.222,1336.0,1348.0,-12.0,1
21.242,1337.0,1362.0,-25.0,1
21.262,1337.0,1362.0,-25.0,1
21.282,1342.0,1347.0,-5.0,1
21.302,1349.0,1363.0,-14.0,1
21.322,1336.0,1368.0,-32.0,1
21.342,1351.0,1362.0,-11.0,1
21.362,1336.0,1362.0,-26.0,1
21.382,1335.0,1362.0,-27.0,1
21.403,1333.0,1362.0,-29.0,1
21.423,1351.0,1345.0,6.0,1
21.443,1352.0,1361.0,-9.0,1
21.463,1335.0,1363.0,-28.0,1
21.483,1335.0,1362.0,-27.0,1
21.503,1351.0,1361.0,-10.0,1
21.523,1352.0,1362.0,-10.0,1
21.543,1352.0,1362.0,-10.0,1
21.563,1333.0,1363.0,-30.0,1
21.583,1335.0,1362.0,-27.0,1
21.604,1352.0,1362.0,-10.0,1
21.624,1352.0,1363.0,-11.0,1
21.644,1353.0,1363.0,-10.0,1
21.664,1362.0,1368.0,-6.0,1
21.684,1349.0,1362.0,-13.0,1
21.704,1337.0,1362.0,-25.0,1
21.724,1352.0,1363.0,-11.0,1
21.744,1351.0,1361.0,-10.0,1
21.764,1346.0,1361.0,-15.0,1
21.784,1350.0,1363.0,-13.0,1
21.804,1337.0,1363.0,-26.0,1
21.825,1353.0,1362.0,-9.0,1
21.845,1350.0,1361.0,-11.0,1
21.865,1335.0,1348.0,-13.0,1
21.885,1350.0,1363.0,-13.0,1
21.905,1336.0,1362.0,-26.0,1
21.925,1336.0,1347.0,-11.0,1
21.945,1350.0,1362.0,-12.0,1
21.965,1335.0,1363.0,-28.0,1
21.985,1352.0,1350.0,2.0,1
22.006,1338.0,1362.0,-24.0,1
22.026,1352.0,1362.0,-10.0,1
22.046,1333.0,1345.0,-12.0,1
22.066,1350.0,1362.0,-12.0,1
22.086,1338.0,1362.0,-24.0,1
22.106,1352.0,1368.0,-16.0,1
22.126,1336.0,1364.0,-28.0,1
22.146,1347.0,1363.0,-16.0,1
22.166,1333.0,1362.0,-29.0,1
22.186,1337.0,1345.0,-8.0,1
22.207,1337.0,1365.0,-28.0,1
22.227,1336.0,1363.0,-27.0,1
22.247,1336.0,1347.0,-11.0,1
22.267,1351.0,1362.0,-11.0,1
22.287,1352.0,1362.0,-10.0,1
22.307,1337.0,1332.0,5.0,1
22.327,1349.0,1368.0,-19.0,1
22.347,1350.0,1362.0,-12.0,1
22.367,1352.0,1362.0,-10.0,1
22.387,1352.0,1362.0,-10.0,1
22.408,1352.0,1362.0,-10.0,1
22.428,1333.0,1360.0,-27.0,1
22.448,1334.0,1361.0,-27.0,1
22.468,1337.0,1362.0,-25.0,1
22.488,1352.0,1363.0,-11.0,1
22.508,1336.0,1346.0,-10.0,1
22.528,1336.0,1368.0,-32.0,1
22.548,1333.0,1363.0,-30.0,1
22.568,1351.0,1363.0,-12.0,1
22.588,1352.0,1361.0,-9.0,1
22.608,1333.0,1361.0,-28.0,1
22.628,1335.0,1363.0,-28.0,1
22.648,1352.0,1363.0,-11.0,1
22.668,1351.0,1362.0,-11.0,1
22.689,1337.0,1362.0,-25.0,1
22.709,1344.0,1362.0,-18.0,1
22.729,1334.0,1363.0,-29.0,1
22.749,1351.0,1362.0,-11.0,1
22.769,1337.0,1362.0,-25.0,1
22.789,1352.0,1363.0,-11.0,1
22.809,1335.0,1362.0,-27.0,1
22.829,1333.0,1366.0,-33.0,1
22.849,1352.0,1362.0,-10.0,1
22.869,1352.0,1361.0,-9.0,1
22.889,1335.0,1363.0,-28.0,1
22.909,1335.0,1363.0,-28.0,1
22.93,1332.0,1360.0,-28.0,1
22.95,1337.0,1353.0,-16.0,1
22.97,1352.0,1364.0,-12.0,1
22.99,1349.0,1363.0,-14.0,1
23.01,1350.0,1347.0,3.0,1
23.03,1351.0,1361.0,-10.0,1
23.05,1336.0,1363.0,-27.0,1
23.07,1337.0,1332.0,5.0,1
23.09,1348.0,1363.0,-15.0,1
23.11,1334.0,1361.0,-27.0,1
23.131,1337.0,1363.0,-26.0,1
23.151,1336.0,1363.0,-27.0,1
23.171,1337.0,1369.0,-32.0,1
23.191,1335.0,1362.0,-27.0,1
23.211,1349.0,1348.0,1.0,1
23.231,1344.0,1362.0,-18.0,1
23.251,1352.0,1362.0,-10.0,1
23.271,1335.0,1346.0,-11.0,1
23.291,1335.0,1363.0,-28.0,1
23.311,1333.0,1363.0,-30.0,1
23.332,1336.0,1348.0,-12.0,1
23.352,1352.0,1362.0,-10.0,1
23.372,1334.0,1361.0,-27.0,1
23.392,1336.0,1348.0,-12.0,1
23.412,1350.0,1362.0,-12.0,1
23.432,1337.0,1362.0,-25.0,1
23.452,1352.0,1362.0,-10.0,1
23.472,1348.0,1363.0,-15.0,1
23.492,1350.0,1363.0,-13.0,1
23.512,1335.0,1362.0,-27.0,1
23.533,1352.0,1347.0,5.0,1
23.553,1352.0,1362.0,-10.0,1
23.573,1363.0,1362.0,1.0,1
23.593,1334.0,1346.0,-12.0,1
23.613,1351.0,1369.0,-18.0,1
23.633,1337.0,1363.0,-26.0,1
23.653,1335.0,1347.0,-12.0,1
23.673,1335.0,1363.0,-28.0,1
23.693,1333.0,1362.0,-29.0,1
23.713,1353.0,1348.0,5.0,1
23.734,1353.0,1363.0,-10.0,1
23.754,1350.0,1364.0,-14.0,1
23.774,1335.0,1361.0,-26.0,1
23.794,1336.0,1346.0,-10.0,1
23.814,1352.0,1362.0,-10.0,1
23.834,1353.0,1363.0,-10.0,1
23.854,1332.0,1346.0,-14.0,1
23.874,1335.0,1362.0,-27.0,1
23.894,1352.0,1363.0,-11.0,1
23.914,1351.0,1348.0,3.0,1
23.935,1352.0,1361.0,-9.0,1
23.955,1347.0,1364.0,-17.0,1
23.975,1349.0,1347.0,2.0,1
23.995,1352.0,1364.0,-12.0,1
24.015,1337.0,1362.0,-25.0,1
24.035,1335.0,1361.0,-26.0,1
24.055,1345.0,1347.0,-2.0,1
24.075,1349.0,1362.0,-13.0,1
24.095,1336.0,1361.0,-25.0,1
24.115,1352.0,1348.0,4.0,1
24.135,1336.0,1361.0,-25.0,1
24.156,1351.0,1362.0,-11.0,1
24.176,1335.0,1353.0,-18.0,1
24.196,1337.0,1362.0,-25.0,1
24.216,1352.0,1362.0,-10.0,1
24.236,1350.0,1363.0,-13.0,1
24.256,1335.0,1362.0,-27.0,1
24.276,1336.0,1361.0,-25.0,1
24.296,1352.0,1362.0,-10.0,1
24.316,1352.0,1363.0,-11.0,1
24.336,1333.0,1363.0,-30.0,1
24.357,1349.0,1361.0,-12.0,1
24.377,1336.0,1361.0,-25.0,1
24.397,1336.0,1362.0,-26.0,1
24.417,1336.0,1363.0,-27.0,1
24.437,1362.0,1361.0,1.0,1
24.457,1334.0,1361.0,-27.0,1
24.477,1337.0,1348.0,-11.0,1
24.497,1336.0,1363.0,-27.0,1
24.517,1336.0,1367.0,-31.0,1
24.537,1350.0,1361.0,-11.0,1
24.558,1351.0,1362.0,-11.0,1
24.578,1352.0,1363.0,-11.0,1
24.598,1352.0,1362.0,-10.0,1
24.618,1350.0,1347.0,3.0,1
24.638,1351.0,1362.0,-11.0,1
24.658,1352.0,1363.0,-11.0,1
24.678,1352.0,1347.0,5.0,1
24.698,1352.0,1362.0,-10.0,1
24.718,1333.0,1364.0,-31.0,1
24.738,1350.0,1347.0,3.0,1
24.759,1337.0,1363.0,-26.0,1
24.779,1337.0,1362.0,-25.0,1
24.799,1336.0,1361.0,-25.0,1
