t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
310.046,862.0,1274.0,1329.0,1018.0,1.1579,1.3056,1.432,1.3255,1.3155,0,0,1,0,0,0,1,-3.0,61.0,920.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1875,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.066,858.0,1280.0,1342.0,979.0,1.1393,1.2857,1.432,1.151,1.2184,0,0,1,0,0,0,1,-4.0,145.0,908.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1875,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.086,855.0,1287.0,1356.0,958.0,1.1269,1.2857,1.4442,1.0201,1.2063,0,0,1,0,0,0,1,-4.0,390.0,928.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1875,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.106,850.0,1292.0,1368.0,963.0,1.1176,1.2996,1.4782,0.9664,1.2086,0,0,1,0,0,0,1,-4.0,41.0,956.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1876,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.126,861.0,1288.0,1379.0,977.0,1.1176,1.3016,1.5073,0.9664,1.2096,0,0,1,0,0,0,1,-114.0,227.0,973.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1876,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.146,876.0,1270.0,1385.0,983.0,1.1362,1.3016,1.534,1.0134,1.2189,0,0,1,0,0,0,1,6.0,245.0,975.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1876,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.166,881.0,1234.0,1377.0,1001.0,1.1827,1.2659,1.534,1.0336,1.2243,0,0,1,0,0,0,1,-4.0,130.0,943.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1876,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.187,886.0,1230.0,1383.0,1012.0,1.1981,1.1944,1.5437,1.094,1.1963,0,0,1,0,0,0,1,-4.0,110.0,958.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1876,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.207,887.0,1229.0,1385.0,1003.0,1.2136,1.1865,1.5437,1.1007,1.2001,0,0,0,0,0,0,1,-4.0,127.0,972.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1876,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.227,882.0,1223.0,1381.0,1000.0,1.2136,1.1845,1.5437,1.1007,1.1991,0,0,0,0,0,0,1,-4.0,26.0,959.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1876,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.247,882.0,1231.0,1376.0,983.0,1.2012,1.1845,1.5388,1.0906,1.1929,0,0,0,0,0,0,1,51.0,524.0,960.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1877,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.267,878.0,1233.0,1354.0,982.0,1.2012,1.1885,1.5267,1.0336,1.1949,0,0,0,0,0,0,1,-4.0,127.0,974.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1877,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.287,885.0,1232.0,1364.0,1030.0,1.2012,1.1905,1.4976,1.0336,1.1959,0,0,0,0,0,0,1,23.0,526.0,992.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1877,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.307,875.0,1213.0,1333.0,1029.0,1.1889,1.1905,1.4733,1.1879,1.1897,0,0,0,0,0,0,1,-5.0,198.0,1025.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1877,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.327,877.0,1218.0,1282.0,1021.0,1.1858,1.1627,1.4223,1.1879,1.1868,0,0,0,0,0,0,1,-11.0,209.0,1046.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1877,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.348,875.0,1213.0,1262.0,1016.0,1.1796,1.1528,1.2985,1.1611,1.1703,0,0,0,0,0,0,1,-4.0,246.0,1069.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1877,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.368,879.0,1212.0,1273.0,1017.0,1.1858,1.1528,1.2767,1.1477,1.1693,0,0,0,0,0,0,1,1.0,188.0,1010.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1877,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.388,894.0,1216.0,1288.0,1041.0,1.192,1.1528,1.2767,1.1477,1.1724,0,0,0,0,0,0,1,-13.0,295.0,1010.0,1,0,0,proximity_probe,PROBE_TURN,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_TURN,left_rear,left,0,0,0,idle,1878,no_target,0,0,left_rear 发现近物候选，原地转向,-550,550,1
310.408,894.0,1216.0,1288.0,1041.0,1.2384,1.1587,1.3131,1.2282,1.2333,0,0,0,0,0,0,1,-13.0,295.0,1010.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,0,waiting,1878,no_target,0,0,定角转向完成，停车等待转后视觉结果,0,0,1
310.428,892.0,1211.0,1290.0,1039.0,1.2384,1.1587,1.3131,1.2282,1.2333,0,0,0,0,0,0,1,480.0,556.0,1014.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,0,waiting,1878,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.448,893.0,1209.0,1289.0,1042.0,1.2353,1.1488,1.3155,1.2282,1.2317,1,0,0,0,0,0,1,509.0,590.0,1043.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,0,waiting,1878,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.469,901.0,1205.0,1288.0,1048.0,1.2353,1.1448,1.3155,1.2315,1.2334,1,0,0,0,0,0,1,593.0,193.0,1041.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,0,waiting,1878,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.489,916.0,1212.0,1299.0,1065.0,1.2601,1.1448,1.3155,1.2517,1.2559,1,0,0,0,0,0,1,608.0,159.0,989.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,0,waiting,1878,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.509,923.0,1205.0,1295.0,1077.0,1.3065,1.1369,1.3301,1.3087,1.3076,1,0,0,0,0,0,1,652.0,94.0,973.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,0,waiting,1878,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.53,921.0,1186.0,1276.0,1060.0,1.322,1.1369,1.3301,1.3087,1.3154,1,0,0,0,0,0,1,649.0,22.0,991.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,1879,no_target,0,0,视觉无 good/bad，确认 1/3,0,0,1
310.55,934.0,1193.0,1277.0,1067.0,1.3282,1.1131,1.2864,1.3154,1.3009,1,0,0,0,0,0,1,260.0,49.0,976.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,1879,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.57,932.0,1191.0,1273.0,1051.0,1.356,1.1091,1.284,1.2919,1.288,1,0,0,0,0,0,1,232.0,39.0,973.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,1879,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.59,925.0,1192.0,1281.0,1039.0,1.356,1.1111,1.2864,1.2617,1.2741,1,0,0,0,0,0,1,199.0,510.0,1010.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,1879,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.611,923.0,1190.0,1286.0,1037.0,1.3344,1.1091,1.2961,1.2215,1.2588,1,0,0,0,0,0,1,215.0,22.0,1072.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,1879,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.631,925.0,1189.0,1286.0,1042.0,1.3344,1.1071,1.3083,1.2215,1.2649,1,0,0,0,0,0,1,231.0,125.0,1037.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,1879,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.651,931.0,1192.0,1288.0,1048.0,1.3344,1.1071,1.3083,1.2315,1.2699,1,0,0,0,0,0,1,342.0,880.0,1026.0,1,0,0,proximity_probe,PROBE_VISION_WAIT,CRUISE,WAIT,IDLE,,IDLE,,,,,,,0,,PROBE_VISION_WAIT,front,,0,0,1,no_target_1,1879,no_target,0,0,等待下一个不同视觉帧,0,0,1
310.671,932.0,1189.0,1284.0,1051.0,1.3529,1.1052,1.3083,1.2517,1.28,1,0,0,0,0,0,1,292.0,61.0,975.0,1,0,0,hunt,GOOD_ACQUIRE,CRUISE,WAIT,IDLE,track_good,GOOD_ACQUIRE,good,-0.053125,,0.759942,1,0,0,front,IDLE,,,0,0,0,good,1880,target,1,0,中置信度 good 停车等待不同视觉帧确认,0,0,1
310.692,935.0,1194.0,1287.0,1054.0,1.356,1.1111,1.3107,1.2617,1.2862,1,0,0,0,0,0,1,200.0,23.0,975.0,1,0,0,hunt,GOOD_ACQUIRE,CRUISE,WAIT,IDLE,track_good,GOOD_ACQUIRE,good,-0.053125,,0.759942,1,0,0,front,IDLE,,,0,0,0,good,1880,target,1,0,中置信度 good 停车等待不同视觉帧确认,0,0,1
310.712,942.0,1205.0,1299.0,1060.0,1.3653,1.1151,1.3107,1.2718,1.2912,1,0,0,0,0,0,1,262.0,39.0,988.0,1,0,0,hunt,GOOD_ACQUIRE,CRUISE,WAIT,IDLE,track_good,GOOD_ACQUIRE,good,-0.053125,,0.759942,1,0,0,front,IDLE,,,0,0,0,good,1880,target,1,0,中置信度 good 停车等待不同视觉帧确认,0,0,1
310.732,934.0,1194.0,1288.0,1052.0,1.3653,1.1151,1.3131,1.2718,1.2925,1,0,0,0,0,0,1,198.0,26.0,1008.0,1,0,0,hunt,GOOD_ACQUIRE,CRUISE,WAIT,IDLE,track_good,GOOD_ACQUIRE,good,-0.053125,,0.759942,1,0,0,front,IDLE,,,0,0,0,good,1880,target,1,0,中置信度 good 停车等待不同视觉帧确认,0,0,1
310.752,931.0,1189.0,1285.0,1048.0,1.3622,1.1151,1.3131,1.2651,1.2891,1,0,0,0,0,0,1,213.0,40.0,991.0,1,0,0,hunt,GOOD_ACQUIRE,CRUISE,WAIT,IDLE,track_good,GOOD_ACQUIRE,good,-0.053125,,0.759942,1,0,0,front,IDLE,,,0,0,0,good,1880,target,1,0,中置信度 good 停车等待不同视觉帧确认,0,0,1
310.772,939.0,1200.0,1296.0,1058.0,1.3622,1.1151,1.3131,1.2651,1.2891,1,0,0,0,0,0,1,199.0,29.0,989.0,1,0,0,hunt,GOOD_ACQUIRE,CRUISE,WAIT,IDLE,track_good,GOOD_ACQUIRE,good,-0.053125,,0.759942,1,0,0,front,IDLE,,,0,0,0,good,1880,target,1,0,中置信度 good 停车等待不同视觉帧确认,0,0,1
310.792,931.0,1189.0,1285.0,1050.0,1.3529,1.1052,1.3058,1.2584,1.2821,1,0,0,0,0,0,1,215.0,437.0,992.0,1,0,0,hunt,GOOD_ACQUIRE,CRUISE,WAIT,IDLE,track_good,GOOD_ACQUIRE,good,-0.053125,,0.759942,1,0,0,front,IDLE,,,0,0,0,good,1880,target,1,0,中置信度 good 停车等待不同视觉帧确认,0,0,1
310.813,933.0,1192.0,1286.0,1050.0,1.3591,1.1111,1.3083,1.2584,1.2833,1,0,0,0,0,0,1,260.0,425.0,993.0,1,0,0,hunt,GOOD_ACQUIRE,CRUISE,WAIT,IDLE,track_good,GOOD_ACQUIRE,good,-0.053125,,0.759942,1,0,0,front,IDLE,,,0,0,0,good,1880,target,1,0,中置信度 good 停车等待不同视觉帧确认,0,0,1
310.833,933.0,1192.0,1286.0,1050.0,1.3591,1.1111,1.3083,1.2584,1.2833,1,0,0,0,0,0,1,260.0,425.0,993.0,1,0,0,hunt,GOOD_CONFIRM,CRUISE,WAIT,IDLE,track_good,GOOD_CONFIRM,good,0.0125,,0.953582,0,0,1,front,IDLE,,,0,0,0,good,1881,target,1,0,good 已居中，等待不同视觉帧确认,0,0,1
310.853,937.0,1198.0,1293.0,1056.0,1.3591,1.1111,1.3083,1.2584,1.2833,1,0,0,0,0,0,1,198.0,40.0,990.0,1,0,0,hunt,GOOD_CONFIRM,CRUISE,WAIT,IDLE,track_good,GOOD_CONFIRM,good,0.0125,,0.953582,0,0,1,front,IDLE,,,0,0,0,good,1881,target,1,0,good 已居中，等待不同视觉帧确认,0,0,1
310.873,929.0,1187.0,1281.0,1046.0,1.3591,1.1111,1.3083,1.2584,1.2833,1,0,0,0,0,0,1,278.0,63.0,1057.0,1,0,0,hunt,GOOD_CONFIRM,CRUISE,WAIT,IDLE,track_good,GOOD_CONFIRM,good,0.0125,,0.953582,0,0,1,front,IDLE,,,0,0,0,good,1881,target,1,0,good 已居中，等待不同视觉帧确认,0,0,1
310.893,930.0,1188.0,1282.0,1046.0,1.3498,1.1032,1.2985,1.245,1.2718,1,0,0,0,0,0,1,244.0,155.0,991.0,1,0,0,hunt,GOOD_CONFIRM,CRUISE,WAIT,IDLE,track_good,GOOD_CONFIRM,good,0.0125,,0.953582,0,0,1,front,IDLE,,,0,0,0,good,1881,target,1,0,good 已居中，等待不同视觉帧确认,0,0,1
310.913,929.0,1187.0,1280.0,1044.0,1.3467,1.1012,1.2961,1.245,1.2705,1,0,0,0,0,0,1,196.0,40.0,991.0,1,0,0,hunt,GOOD_CONFIRM,CRUISE,WAIT,IDLE,track_good,GOOD_CONFIRM,good,0.0125,,0.953582,0,0,1,front,IDLE,,,0,0,0,good,1881,target,1,0,good 已居中，等待不同视觉帧确认,0,0,1
310.933,930.0,1189.0,1282.0,1046.0,1.3498,1.1032,1.2985,1.245,1.2718,1,0,0,0,0,0,1,209.0,40.0,989.0,1,0,0,hunt,GOOD_CONFIRM,CRUISE,WAIT,IDLE,track_good,GOOD_CONFIRM,good,0.0125,,0.953582,0,0,1,front,IDLE,,,0,0,0,good,1881,target,1,0,good 已居中，等待不同视觉帧确认,0,0,1
310.953,928.0,1185.0,1280.0,1044.0,1.3467,1.1012,1.2937,1.2383,1.266,1,0,0,0,0,0,1,200.0,34.0,989.0,1,0,0,hunt,GOOD_CONFIRM,CRUISE,WAIT,IDLE,track_good,GOOD_CONFIRM,good,0.0125,,0.953582,0,0,1,front,IDLE,,,0,0,0,good,1881,target,1,0,good 已居中，等待不同视觉帧确认,0,0,1
310.974,934.0,1194.0,1288.0,1052.0,1.3498,1.1052,1.2985,1.245,1.2718,1,0,0,0,0,0,1,358.0,22.0,992.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,good,0.0125,,0.944242,0,0,1,front,IDLE,,,0,0,0,good,1882,target,1,0,good 已居中，锁定持续前推直到铲子保护触发,400,400,1
310.994,933.0,1192.0,1285.0,1048.0,1.3591,1.1111,1.3058,1.2517,1.2788,1,0,0,0,0,0,1,197.0,22.0,992.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1882,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.014,928.0,1185.0,1280.0,1044.0,1.3591,1.1111,1.3058,1.2517,1.2788,1,0,0,0,0,0,1,231.0,40.0,988.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1882,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.034,933.0,1192.0,1286.0,1050.0,1.3591,1.1111,1.3058,1.2517,1.2788,1,0,0,0,0,0,1,211.0,23.0,989.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1882,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.054,934.0,1192.0,1287.0,1050.0,1.3591,1.1111,1.3083,1.2584,1.2833,1,0,0,0,0,0,1,198.0,524.0,993.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1882,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.074,932.0,1191.0,1285.0,1048.0,1.3591,1.1111,1.3083,1.2584,1.2833,1,0,0,0,0,0,1,200.0,22.0,1063.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1882,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.095,931.0,1190.0,1284.0,1048.0,1.356,1.1091,1.3058,1.2517,1.2788,1,0,0,0,0,0,1,193.0,458.0,990.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1882,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.115,937.0,1199.0,1291.0,1056.0,1.356,1.1091,1.3058,1.2517,1.2788,1,0,0,0,0,0,1,214.0,22.0,991.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1883,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.135,932.0,1189.0,1283.0,1047.0,1.356,1.1071,1.3034,1.2517,1.2775,1,0,0,0,0,0,1,191.0,40.0,991.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1883,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.155,934.0,1197.0,1289.0,1051.0,1.3622,1.121,1.3155,1.2617,1.2886,1,0,0,0,0,0,1,199.0,40.0,1006.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1883,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.175,928.0,1192.0,1283.0,1041.0,1.356,1.1111,1.301,1.2483,1.2746,1,0,0,0,0,0,1,214.0,457.0,1008.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1883,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.195,928.0,1196.0,1283.0,1040.0,1.3437,1.119,1.301,1.2282,1.2646,1,0,0,0,0,0,1,198.0,34.0,1025.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1883,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.215,928.0,1202.0,1286.0,1034.0,1.3437,1.119,1.301,1.2248,1.2629,1,0,0,0,0,0,1,198.0,233.0,1041.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1883,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.236,928.0,1198.0,1291.0,1031.0,1.3437,1.123,1.3083,1.2047,1.2565,1,0,0,0,0,0,1,212.0,803.0,1140.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1883,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.256,931.0,1211.0,1297.0,1038.0,1.3437,1.131,1.3204,1.2047,1.2625,1,0,0,0,0,0,1,311.0,111.0,1053.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1884,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.276,926.0,1208.0,1299.0,1033.0,1.3437,1.1429,1.335,1.2013,1.2681,1,0,0,0,0,0,1,196.0,32.0,1056.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1884,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.296,932.0,1208.0,1304.0,1041.0,1.3529,1.1429,1.3398,1.2181,1.279,1,0,0,0,0,0,1,210.0,60.0,1056.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1884,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.316,932.0,1208.0,1304.0,1041.0,1.356,1.1429,1.3519,1.2282,1.2901,1,0,0,0,0,0,1,210.0,60.0,1056.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1884,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.337,931.0,1194.0,1290.0,1033.0,1.356,1.1429,1.3519,1.2282,1.2901,1,0,0,0,0,0,1,243.0,227.0,1040.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1884,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.357,944.0,1212.0,1301.0,1044.0,1.356,1.1429,1.3447,1.2282,1.2864,1,0,0,0,0,0,1,241.0,26.0,1024.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1884,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.377,947.0,1219.0,1309.0,1045.0,1.3932,1.1508,1.3447,1.2383,1.2915,1,0,0,0,0,0,1,258.0,143.0,1057.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1884,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.397,944.0,1214.0,1317.0,1034.0,1.3932,1.1548,1.3641,1.2383,1.3012,1,0,0,0,0,0,1,285.0,160.0,1070.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1885,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.417,947.0,1225.0,1333.0,1039.0,1.4025,1.1647,1.3835,1.2215,1.3025,1,0,0,0,0,0,1,274.0,344.0,1141.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1885,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.437,948.0,1224.0,1325.0,1031.0,1.4025,1.1746,1.4029,1.2047,1.3036,1,0,0,0,0,0,1,321.0,23.0,1056.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1885,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
311.457,951.0,1248.0,1322.0,1046.0,1.4056,1.1766,1.4029,1.2215,1.3122,1,0,0,0,0,0,1,319.0,192.0,1072.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,0,0,1,front,IDLE,,,0,0,0,good,1885,target,1,0,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
