t,front,rear,left,right
10.388,1155.0,1939.0,745.0,2241.0
10.409,1154.0,1939.0,753.0,2238.0
10.429,1149.0,1940.0,767.0,2240.0
10.45,1148.0,1937.0,768.0,2228.0
10.47,1149.0,1943.0,777.0,2229.0
10.491,1156.0,1943.0,771.0,2224.0
10.511,1160.0,1942.0,773.0,2211.0
10.532,1156.0,1945.0,760.0,2197.0
10.552,1147.0,1945.0,751.0,2176.0
10.573,1148.0,1946.0,750.0,2155.0
10.593,1145.0,1952.0,749.0,2136.0
10.614,1148.0,1954.0,744.0,2110.0
10.634,1152.0,1958.0,741.0,2085.0
10.655,1145.0,1957.0,741.0,2060.0
10.676,1142.0,1955.0,739.0,2029.0
10.696,1143.0,1957.0,730.0,2000.0
10.717,1142.0,1954.0,729.0,1973.0
10.738,1140.0,1956.0,735.0,1957.0
10.758,1141.0,1958.0,737.0,1941.0
10.779,1140.0,1960.0,738.0,1921.0
10.8,1141.0,1960.0,746.0,1913.0
10.82,1143.0,1962.0,748.0,1916.0
10.841,1144.0,1965.0,749.0,1921.0
10.862,1144.0,1962.0,745.0,1918.0
10.883,1145.0,1965.0,741.0,1921.0
10.903,1152.0,1967.0,736.0,1924.0
10.924,1147.0,1968.0,741.0,1927.0
10.945,1140.0,1968.0,739.0,1927.0
10.965,1148.0,1970.0,740.0,1928.0
10.986,1148.0,1968.0,738.0,1925.0
11.007,1138.0,1969.0,738.0,1922.0
11.027,1114.0,1966.0,739.0,1918.0
11.048,1075.0,1967.0,744.0,1913.0
11.069,1036.0,1966.0,736.0,1905.0
11.089,1008.0,1968.0,747.0,1902.0
11.11,1018.0,1967.0,750.0,1900.0
11.131,1048.0,1966.0,755.0,1904.0
11.151,1072.0,1968.0,753.0,1909.0
11.172,1088.0,1970.0,755.0,1915.0
11.193,1094.0,1971.0,763.0,1922.0
11.213,1102.0,1971.0,769.0,1928.0
11.234,1108.0,1970.0,785.0,1937.0
11.255,1111.0,1970.0,796.0,1948.0
11.275,1111.0,1968.0,811.0,1956.0
11.296,1116.0,1970.0,828.0,1971.0
11.317,1122.0,1968.0,852.0,1981.0
11.337,1126.0,1963.0,873.0,1989.0
11.359,1127.0,1961.0,890.0,1996.0
11.379,1124.0,1957.0,905.0,2003.0
11.4,1126.0,1949.0,916.0,2006.0
11.421,1132.0,1946.0,926.0,2013.0
11.442,1128.0,1933.0,932.0,2010.0
11.463,1129.0,1930.0,942.0,2023.0
11.483,1131.0,1915.0,950.0,2033.0
11.504,1132.0,1904.0,957.0,2049.0
11.525,1131.0,1889.0,957.0,2062.0
11.545,1134.0,1875.0,953.0,2078.0
11.566,1134.0,1869.0,940.0,2092.0
11.587,1132.0,1864.0,934.0,2108.0
11.607,1124.0,1854.0,918.0,2117.0
11.628,1126.0,1844.0,909.0,2125.0
11.649,1122.0,1834.0,896.0,2128.0
11.669,1122.0,1829.0,885.0,2131.0
11.69,1126.0,1822.0,871.0,2137.0
11.711,1126.0,1815.0,860.0,2139.0
11.731,1134.0,1814.0,844.0,2144.0
11.752,1140.0,1810.0,825.0,2148.0
11.773,1150.0,1806.0,810.0,2150.0
11.793,1170.0,1805.0,796.0,2155.0
11.814,1188.0,1804.0,776.0,2156.0
11.834,1217.0,1803.0,740.0,2158.0
11.855,1251.0,1801.0,692.0,2157.0
11.876,1288.0,1802.0,669.0,2161.0
11.897,1320.0,1802.0,633.0,2161.0
11.917,1346.0,1801.0,621.0,2160.0
11.938,1374.0,1802.0,628.0,2161.0
11.959,1403.0,1803.0,641.0,2165.0
11.979,1429.0,1803.0,660.0,2174.0
12.0,1453.0,1800.0,676.0,2184.0
12.021,1479.0,1796.0,686.0,2196.0
12.041,1500.0,1791.0,695.0,2209.0
12.062,1520.0,1788.0,702.0,2220.0
12.082,1524.0,1789.0,707.0,2225.0
12.103,1519.0,1787.0,712.0,2228.0
12.124,1506.0,1783.0,715.0,2227.0
12.145,1492.0,1781.0,719.0,2228.0
12.165,1481.0,1782.0,722.0,2229.0
12.186,1472.0,1780.0,722.0,2229.0
12.207,1470.0,1781.0,722.0,2230.0
12.227,1470.0,1783.0,722.0,2233.0
12.248,1472.0,1788.0,721.0,2232.0
12.269,1470.0,1792.0,721.0,2231.0
12.289,1471.0,1796.0,721.0,2233.0
12.31,1468.0,1796.0,720.0,2232.0
12.331,1467.0,1796.0,720.0,2230.0
12.351,1466.0,1794.0,720.0,2232.0
12.372,1467.0,1796.0,720.0,2232.0
12.394,1466.0,1793.0,718.0,2230.0
12.414,1466.0,1795.0,719.0,2229.0
12.435,1465.0,1792.0,718.0,2229.0
12.456,1465.0,1793.0,718.0,2228.0
12.477,1462.0,1792.0,717.0,2226.0
