t,front,rear,left,right
10.951,347.0,501.0,565.0,480.0
10.971,347.0,501.0,566.0,480.0
10.991,346.0,500.0,565.0,479.0
11.011,347.0,501.0,566.0,480.0
11.031,346.0,500.0,565.0,480.0
11.051,346.0,501.0,566.0,479.0
11.071,347.0,501.0,566.0,480.0
11.091,347.0,502.0,567.0,480.0
11.112,347.0,501.0,567.0,480.0
11.132,347.0,501.0,566.0,480.0
11.152,347.0,502.0,567.0,480.0
11.172,348.0,501.0,567.0,480.0
11.192,348.0,502.0,567.0,481.0
11.212,347.0,502.0,567.0,480.0
11.232,347.0,502.0,567.0,481.0
11.252,347.0,502.0,567.0,480.0
11.272,347.0,502.0,566.0,481.0
11.292,347.0,502.0,567.0,481.0
11.313,347.0,502.0,567.0,481.0
11.333,347.0,502.0,567.0,481.0
11.353,347.0,500.0,565.0,480.0
11.373,346.0,500.0,565.0,479.0
11.393,346.0,500.0,565.0,479.0
11.413,346.0,501.0,564.0,479.0
11.433,346.0,500.0,565.0,479.0
11.453,346.0,501.0,565.0,479.0
11.473,346.0,501.0,564.0,478.0
11.493,346.0,501.0,564.0,480.0
11.513,346.0,500.0,565.0,478.0
11.534,345.0,500.0,565.0,478.0
11.554,346.0,501.0,565.0,478.0
11.574,346.0,501.0,564.0,477.0
11.594,345.0,501.0,564.0,479.0
11.614,346.0,501.0,564.0,479.0
11.634,345.0,500.0,565.0,479.0
11.654,345.0,500.0,563.0,478.0
11.674,344.0,499.0,563.0,477.0
11.694,345.0,501.0,564.0,479.0
11.714,346.0,501.0,565.0,477.0
11.734,346.0,501.0,564.0,479.0
11.755,345.0,500.0,564.0,479.0
11.775,345.0,500.0,563.0,477.0
11.795,346.0,501.0,565.0,479.0
11.815,346.0,501.0,565.0,480.0
11.835,345.0,500.0,564.0,478.0
11.855,346.0,501.0,564.0,478.0
11.875,346.0,502.0,565.0,479.0
11.895,346.0,503.0,566.0,480.0
11.915,347.0,502.0,565.0,480.0
11.935,347.0,503.0,566.0,481.0
11.956,348.0,503.0,567.0,481.0
11.976,348.0,503.0,567.0,481.0
11.996,348.0,503.0,566.0,481.0
12.016,348.0,503.0,566.0,481.0
12.036,347.0,502.0,566.0,481.0
12.056,347.0,502.0,566.0,481.0
12.076,347.0,503.0,567.0,481.0
12.096,348.0,503.0,567.0,481.0
12.116,347.0,503.0,566.0,481.0
12.136,347.0,503.0,566.0,480.0
12.156,347.0,503.0,565.0,480.0
12.176,347.0,502.0,565.0,480.0
12.196,347.0,503.0,566.0,480.0
12.216,348.0,503.0,565.0,481.0
12.237,348.0,503.0,566.0,481.0
12.257,347.0,503.0,565.0,481.0
12.277,347.0,503.0,565.0,481.0
12.297,348.0,504.0,565.0,480.0
12.317,348.0,504.0,567.0,481.0
12.337,348.0,504.0,568.0,481.0
12.357,348.0,504.0,569.0,481.0
12.377,348.0,504.0,570.0,481.0
12.397,348.0,505.0,570.0,481.0
12.417,348.0,505.0,572.0,481.0
12.437,348.0,504.0,573.0,481.0
12.457,347.0,503.0,574.0,480.0
12.477,348.0,504.0,575.0,481.0
12.498,348.0,504.0,576.0,481.0
12.518,348.0,504.0,576.0,481.0
12.538,348.0,504.0,575.0,481.0
12.558,348.0,504.0,576.0,481.0
12.578,349.0,505.0,577.0,482.0
12.598,348.0,505.0,576.0,482.0
12.618,348.0,505.0,577.0,482.0
12.638,348.0,505.0,576.0,483.0
12.658,347.0,505.0,576.0,482.0
12.678,348.0,506.0,576.0,482.0
12.698,348.0,508.0,577.0,482.0
12.718,348.0,508.0,577.0,483.0
12.738,349.0,508.0,578.0,483.0
12.758,348.0,509.0,576.0,484.0
12.779,348.0,508.0,577.0,484.0
12.799,348.0,511.0,577.0,484.0
12.819,349.0,511.0,578.0,486.0
12.839,348.0,511.0,578.0,485.0
12.859,349.0,512.0,577.0,486.0
12.879,348.0,512.0,576.0,485.0
12.899,350.0,516.0,578.0,487.0
12.919,349.0,517.0,578.0,487.0
12.939,350.0,518.0,578.0,488.0
12.959,349.0,520.0,578.0,488.0
12.979,350.0,520.0,577.0,489.0
13.0,350.0,520.0,576.0,488.0
13.02,351.0,521.0,577.0,488.0
13.04,351.0,522.0,576.0,489.0
13.06,351.0,521.0,575.0,490.0
13.08,350.0,520.0,576.0,490.0
13.1,350.0,520.0,573.0,489.0
13.12,348.0,519.0,573.0,490.0
13.14,350.0,518.0,573.0,490.0
13.16,349.0,516.0,572.0,490.0
13.18,349.0,515.0,572.0,490.0
13.201,349.0,512.0,570.0,490.0
13.221,349.0,510.0,570.0,490.0
13.241,348.0,508.0,569.0,489.0
13.261,347.0,505.0,569.0,490.0
13.281,347.0,501.0,568.0,490.0
13.301,345.0,497.0,566.0,489.0
13.321,345.0,492.0,566.0,489.0
13.341,344.0,488.0,566.0,488.0
13.361,344.0,483.0,565.0,489.0
13.381,342.0,476.0,565.0,489.0
13.402,342.0,472.0,565.0,489.0
13.422,340.0,469.0,564.0,489.0
13.442,339.0,464.0,565.0,490.0
13.462,338.0,460.0,565.0,491.0
13.482,338.0,456.0,566.0,493.0
13.502,338.0,453.0,568.0,495.0
13.522,338.0,450.0,569.0,496.0
13.542,338.0,448.0,570.0,498.0
13.562,339.0,446.0,571.0,501.0
13.582,340.0,445.0,572.0,501.0
13.602,340.0,446.0,572.0,501.0
13.623,342.0,447.0,573.0,501.0
13.643,344.0,451.0,575.0,498.0
13.663,345.0,455.0,575.0,496.0
13.683,347.0,459.0,576.0,494.0
13.703,348.0,465.0,576.0,491.0
13.723,350.0,470.0,576.0,489.0
13.743,349.0,476.0,574.0,487.0
13.763,349.0,480.0,574.0,485.0
13.783,347.0,484.0,574.0,482.0
13.803,347.0,489.0,573.0,481.0
13.824,347.0,493.0,572.0,479.0
13.844,347.0,498.0,573.0,477.0
13.864,346.0,500.0,572.0,475.0
13.884,346.0,503.0,573.0,472.0
13.904,346.0,504.0,572.0,469.0
13.924,344.0,504.0,570.0,468.0
13.944,345.0,508.0,568.0,465.0
13.964,345.0,508.0,566.0,464.0
