t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,enemy_vision_count,enemy_vision_verdict,vision_sequence,vision_status,vision_has_good,vision_has_bad,reason,left_cmd,right_cmd,healthy
105.195,357.0,556.0,585.0,422.0,-0.4489,-0.1667,-0.4466,-0.8591,-0.4478,0,1,0,0,0,0,1,-6.0,2139.0,1142.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,651,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.215,357.0,556.0,585.0,422.0,-0.4241,-0.1508,-0.3932,-0.849,-0.4087,0,1,0,0,0,0,1,-6.0,2139.0,1142.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,651,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.235,362.0,562.0,603.0,423.0,-0.4241,-0.1508,-0.3932,-0.849,-0.4087,0,1,0,0,0,0,1,6.0,2235.0,1174.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,651,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.255,371.0,574.0,619.0,432.0,-0.4087,-0.1389,-0.3495,-0.8456,-0.3791,0,1,0,0,0,0,1,-61.0,2330.0,1202.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,651,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.275,378.0,581.0,636.0,435.0,-0.3808,-0.1151,-0.3107,-0.8154,-0.3457,0,1,0,0,0,0,1,-76.0,2426.0,1238.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,651,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.295,386.0,597.0,663.0,442.0,-0.3591,-0.1012,-0.2694,-0.8054,-0.3143,0,1,0,0,0,0,1,-6.0,2394.0,1322.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,651,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.315,394.0,606.0,682.0,440.0,-0.3344,-0.0694,-0.2039,-0.7886,-0.2691,0,1,0,0,0,0,1,0.0,2542.0,1365.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,651,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.336,407.0,619.0,716.0,450.0,-0.3096,-0.0516,-0.1578,-0.7819,-0.2337,0,1,0,0,0,0,1,-5.0,2568.0,1428.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,652,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.356,425.0,643.0,756.0,455.0,-0.2693,-0.0258,-0.0752,-0.755,-0.1723,0,1,0,0,0,0,1,47.0,2531.0,1507.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,652,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.376,439.0,659.0,792.0,465.0,-0.2136,0.0218,0.0218,-0.7383,-0.0959,0,1,0,0,0,0,1,-22.0,2341.0,1676.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,652,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.396,458.0,684.0,829.0,475.0,-0.1703,0.0536,0.1092,-0.7047,-0.0584,0,1,0,0,0,0,1,-99.0,1889.0,1764.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,652,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.416,487.0,720.0,883.0,498.0,-0.1115,0.1032,0.199,-0.6711,-0.0041,0,1,0,0,0,0,1,94.0,1632.0,1932.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,652,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.437,521.0,765.0,966.0,521.0,-0.0217,0.1746,0.3301,-0.594,0.0765,0,1,0,0,0,0,1,-92.0,1660.0,2166.0,1,0,0,reentry,TURN_180,EDGE_TURN,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,652,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.457,557.0,817.0,1053.0,544.0,0.0836,0.2639,0.5316,-0.5168,0.1737,0,1,0,0,0,0,1,208.0,1430.0,2341.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,652,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.477,598.0,877.0,1110.0,592.0,0.195,0.3671,0.7427,-0.4396,0.2811,0,1,0,0,0,0,1,23.0,928.0,2436.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,653,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.497,628.0,926.0,1135.0,638.0,0.322,0.4861,0.8811,-0.2785,0.404,0,1,0,0,0,0,1,45.0,343.0,2349.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,653,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.517,658.0,970.0,1152.0,684.0,0.4149,0.5833,0.9417,-0.1242,0.4991,0,1,0,0,0,0,1,97.0,654.0,2176.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,653,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.537,700.0,1024.0,1173.0,742.0,0.5077,0.6706,0.983,0.0302,0.5892,0,1,0,0,0,0,1,77.0,702.0,1921.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,653,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.558,746.0,1083.0,1189.0,820.0,0.6378,0.7778,1.034,0.2248,0.7078,0,1,0,0,0,0,1,46.0,606.0,1728.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,653,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.578,819.0,1168.0,1216.0,952.0,0.7802,0.8948,1.0728,0.4866,0.8375,0,1,0,0,0,0,1,-6.0,361.0,1374.0,1,0,0,reentry,TURN_180,EDGE_AVOID,TURN_180,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,653,no_target,0,0,正后红外亮，转 180 度,600,-600,1
105.598,882.0,1220.0,1231.0,1044.0,1.0062,1.0635,1.1383,0.9295,1.0348,0,1,0,0,0,0,1,-3.0,442.0,1010.0,1,0,0,reentry,ADC_APPROACH,EDGE_AVOID,ADC_APPROACH,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,653,no_target,0,0,定时转向完成，大力前冲撞墙,700,700,1
105.618,884.0,1198.0,1214.0,1050.0,1.2012,1.123,1.1383,1.2383,1.1698,0,1,0,0,0,0,1,-4.0,606.0,864.0,1,0,0,reentry,ADC_APPROACH,EDGE_AVOID,ADC_APPROACH,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,654,no_target,0,0,定时转向完成，大力前冲撞墙,700,700,1
105.638,890.0,1180.0,1201.0,1038.0,1.2074,1.123,1.1335,1.2383,1.1705,0,1,0,0,0,0,1,-58.0,409.0,1056.0,1,0,0,reentry,ADC_APPROACH,EDGE_AVOID,ADC_APPROACH,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,654,no_target,0,0,定时转向完成，大力前冲撞墙,700,700,1
105.658,895.0,1181.0,1219.0,1037.0,1.226,1.0893,1.1335,1.2181,1.1758,0,1,0,0,0,0,1,-5.0,426.0,1010.0,1,0,0,reentry,ADC_APPROACH,EDGE_AVOID,ADC_APPROACH,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,654,no_target,0,0,定时转向完成，大力前冲撞墙,700,700,1
105.678,894.0,1193.0,1236.0,1044.0,1.2384,1.0893,1.1456,1.2181,1.1819,0,1,0,0,0,0,1,-3.0,261.0,1009.0,1,0,0,reentry,ADC_APPROACH,EDGE_AVOID,ADC_APPROACH,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,654,no_target,0,0,定时转向完成，大力前冲撞墙,700,700,1
105.698,902.0,1222.0,1256.0,1061.0,1.2415,1.1131,1.1869,1.2383,1.2126,0,1,0,0,0,0,1,-849.0,247.0,1007.0,1,0,0,reentry,ADC_APPROACH,EDGE_AVOID,ADC_APPROACH,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,654,no_target,0,0,定时转向完成，大力前冲撞墙,700,700,1
105.719,906.0,1243.0,1285.0,1059.0,1.2632,1.1706,1.2354,1.2886,1.2493,0,1,0,0,0,0,1,-528.0,606.0,1056.0,1,0,0,reentry,ADC_APPROACH,EDGE_AVOID,ADC_APPROACH,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,654,no_target,0,0,定时转向完成，大力前冲撞墙,700,700,1
105.739,906.0,1243.0,1285.0,1059.0,1.2755,1.2123,1.3058,1.2886,1.2821,0,1,0,0,0,0,1,-528.0,606.0,1056.0,1,0,0,reentry,ADC_APPROACH,EDGE_AVOID,ADC_APPROACH,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,654,no_target,0,0,定时转向完成，大力前冲撞墙,700,700,1
105.759,902.0,1244.0,1286.0,1049.0,1.2755,1.2123,1.3058,1.2886,1.2821,0,1,0,0,0,0,1,-450.0,247.0,1040.0,1,0,0,reentry,ADC_APPROACH,EDGE_AVOID,ADC_APPROACH,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,655,no_target,0,0,定时转向完成，大力前冲撞墙,700,700,1
105.779,900.0,1257.0,1302.0,1058.0,1.2632,1.2143,1.3083,1.2852,1.2742,1,1,0,0,0,0,1,1299.0,230.0,1039.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,655,no_target,0,0,大力冲撞贴墙，停车矫正,0,0,1
105.799,890.0,1264.0,1317.0,1044.0,1.257,1.2401,1.3471,1.255,1.256,1,0,0,0,0,0,1,664.0,861.0,1041.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,655,no_target,0,0,ADC 中值滤波准备中,0,0,1
105.819,894.0,1262.0,1312.0,1037.0,1.2384,1.25,1.3714,1.2383,1.2442,1,0,0,0,0,0,1,1106.0,361.0,1104.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,655,no_target,0,0,ADC 中值滤波准备中,0,0,1
105.84,908.0,1262.0,1324.0,1044.0,1.2384,1.25,1.3835,1.2383,1.2442,1,0,0,0,0,0,1,862.0,835.0,1090.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,655,no_target,0,0,ADC 中值滤波准备中,0,0,1
105.86,906.0,1259.0,1316.0,1031.0,1.2755,1.25,1.3811,1.2148,1.2628,1,0,0,0,0,0,1,576.0,458.0,1056.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,655,no_target,0,0,ADC 中值滤波准备中,0,0,1
105.88,903.0,1273.0,1327.0,1045.0,1.2755,1.25,1.4005,1.2383,1.2628,1,0,0,0,0,0,1,81.0,408.0,1055.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,655,no_target,0,0,ADC 中值滤波准备中,0,0,1
105.9,896.0,1267.0,1328.0,1040.0,1.2663,1.2599,1.4078,1.2248,1.2631,1,1,0,0,0,0,1,50.0,377.0,1057.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,656,no_target,0,0,ADC 中值滤波准备中,0,0,1
105.92,911.0,1283.0,1328.0,1040.0,1.2663,1.2718,1.4102,1.2248,1.269,1,1,0,0,0,0,1,295.0,361.0,1057.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,656,no_target,0,0,ADC 中值滤波准备中,0,0,1
105.941,919.0,1290.0,1341.0,1034.0,1.291,1.2917,1.4102,1.2248,1.2913,1,1,0,0,0,0,1,392.0,718.0,1040.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,656,no_target,0,0,ADC 中值滤波准备中,0,0,1
105.961,908.0,1298.0,1341.0,1036.0,1.291,1.3056,1.4417,1.2114,1.2983,1,1,0,0,0,0,1,526.0,344.0,1040.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,656,no_target,0,0,ADC 右偏，向左矫正，diff=210,-400,400,1
105.981,908.0,1296.0,1340.0,1031.0,1.2817,1.3175,1.4417,1.2047,1.2996,1,0,0,0,0,0,1,562.0,736.0,1058.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,656,no_target,0,0,ADC 右偏，向左矫正，diff=326,-400,400,1
106.001,915.0,1299.0,1348.0,1031.0,1.2817,1.3214,1.4417,1.1946,1.3016,1,0,0,0,0,0,1,554.0,247.0,1038.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,656,no_target,0,0,ADC 右偏，向左矫正，diff=326,-400,400,1
106.021,914.0,1286.0,1346.0,1022.0,1.3003,1.3175,1.4539,1.1946,1.3089,1,0,0,0,0,0,1,574.0,510.0,1022.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,656,no_target,0,0,ADC 右偏，向左矫正，diff=408,-400,400,1
106.041,916.0,1290.0,1346.0,1029.0,1.3034,1.3056,1.4539,1.1879,1.3045,1,0,0,0,0,0,1,592.0,311.0,1056.0,1,0,0,reentry,ADC_CORRECT,EDGE_AVOID,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,657,target,1,0,ADC 右偏，向左矫正，diff=521,-400,400,1
106.062,917.0,1292.0,1347.0,1028.0,1.3065,1.3056,1.4539,1.1846,1.306,1,0,0,0,0,0,1,593.0,591.0,1042.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,657,target,1,0,ADC 右偏，向左矫正，diff=561,-400,400,1
106.082,914.0,1291.0,1345.0,1019.0,1.3065,1.3075,1.4539,1.1846,1.307,1,0,0,0,0,0,1,593.0,345.0,1006.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,657,target,1,0,ADC 右偏，向左矫正，diff=561,-400,400,1
106.102,913.0,1290.0,1345.0,1016.0,1.3003,1.3075,1.4515,1.1544,1.3039,1,0,0,0,0,0,1,606.0,429.0,1040.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,657,target,1,0,ADC 右偏，向左矫正，diff=573,-400,400,1
106.122,909.0,1287.0,1342.0,1014.0,1.2972,1.3056,1.4515,1.1443,1.3014,1,0,0,0,0,0,1,593.0,328.0,1041.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,657,target,1,0,ADC 右偏，向左矫正，diff=592,-400,400,1
106.142,912.0,1292.0,1347.0,1019.0,1.2941,1.3056,1.4515,1.1443,1.2998,1,0,0,0,0,0,1,593.0,757.0,1043.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,657,target,1,0,ADC 右偏，向左矫正，diff=593,-400,400,1
106.162,913.0,1291.0,1347.0,1018.0,1.2941,1.3075,1.4563,1.151,1.3008,1,0,0,0,0,0,1,592.0,409.0,1054.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,657,target,1,0,ADC 右偏，向左矫正，diff=592,-400,400,1
106.182,918.0,1299.0,1354.0,1024.0,1.2972,1.3095,1.4563,1.1544,1.3034,1,0,0,0,0,0,1,593.0,246.0,1054.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,658,no_target,0,0,ADC 右偏，向左矫正，diff=593,-400,400,1
106.202,916.0,1296.0,1352.0,1018.0,1.3065,1.3175,1.4684,1.151,1.312,1,0,0,0,0,0,1,638.0,494.0,1041.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,658,no_target,0,0,ADC 右偏，向左矫正，diff=592,-400,400,1
106.223,912.0,1289.0,1348.0,1011.0,1.3065,1.3175,1.4684,1.151,1.312,1,0,0,0,0,0,1,609.0,345.0,1054.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,658,no_target,0,0,ADC 右偏，向左矫正，diff=593,-400,400,1
106.243,912.0,1289.0,1348.0,1011.0,1.2941,1.3036,1.4587,1.1275,1.2988,1,0,0,0,0,0,1,609.0,345.0,1054.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,658,no_target,0,0,ADC 右偏，向左矫正，diff=593,-400,400,1
106.263,912.0,1290.0,1353.0,1014.0,1.2941,1.3036,1.4587,1.1275,1.2988,1,0,0,0,0,0,1,687.0,94.0,1053.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,658,no_target,0,0,ADC 右偏，向左矫正，diff=606,-400,400,1
106.283,917.0,1301.0,1367.0,1021.0,1.2941,1.3056,1.4709,1.1376,1.2998,1,0,0,0,0,0,1,608.0,360.0,1056.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,658,no_target,0,0,ADC 右偏，向左矫正，diff=608,-400,400,1
106.303,915.0,1300.0,1368.0,1016.0,1.3034,1.3254,1.5049,1.1443,1.3144,1,0,0,0,0,0,1,690.0,226.0,1056.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,658,no_target,0,0,ADC 右偏，向左矫正，diff=609,-400,400,1
106.323,917.0,1304.0,1371.0,1016.0,1.3096,1.3274,1.5073,1.1443,1.3185,1,0,0,0,0,0,1,610.0,329.0,1056.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,659,no_target,0,0,ADC 右偏，向左矫正，diff=609,-400,400,1
106.343,917.0,1307.0,1374.0,1020.0,1.3096,1.3333,1.5146,1.1443,1.3215,1,0,0,0,0,0,1,618.0,736.0,1057.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,659,no_target,0,0,ADC 右偏，向左矫正，diff=609,-400,400,1
106.363,915.0,1301.0,1369.0,1019.0,1.3096,1.3333,1.5146,1.1544,1.3215,1,0,0,0,0,0,1,703.0,653.0,1074.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,659,no_target,0,0,ADC 右偏，向左矫正，diff=618,-400,400,1
106.384,916.0,1301.0,1366.0,1015.0,1.3065,1.3274,1.5097,1.1544,1.3169,1,0,0,0,0,0,1,608.0,376.0,1041.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,659,no_target,0,0,ADC 右偏，向左矫正，diff=609,-400,400,1
106.404,910.0,1292.0,1348.0,1008.0,1.3034,1.3274,1.5024,1.1409,1.3154,1,0,0,0,0,0,1,650.0,312.0,1050.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,659,no_target,0,0,ADC 右偏，向左矫正，diff=618,-400,400,1
106.424,918.0,1302.0,1350.0,1015.0,1.3065,1.3274,1.4636,1.1409,1.3169,1,0,0,0,0,0,1,607.0,543.0,1040.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,659,no_target,0,0,ADC 右偏，向左矫正，diff=618,-400,400,1
106.444,916.0,1299.0,1348.0,1017.0,1.3065,1.3234,1.4587,1.1409,1.315,1,0,0,0,0,0,1,608.0,327.0,1024.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,659,no_target,0,0,ADC 右偏，向左矫正，diff=609,-400,400,1
106.464,915.0,1300.0,1352.0,1024.0,1.3065,1.3254,1.4636,1.1477,1.3159,1,0,0,0,0,0,1,609.0,719.0,1041.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,660,no_target,0,0,ADC 右偏，向左矫正，diff=609,-400,400,1
106.484,918.0,1296.0,1350.0,1029.0,1.3065,1.3234,1.4636,1.1711,1.315,1,0,0,0,0,0,1,606.0,459.0,1056.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,660,no_target,0,0,ADC 右偏，向左矫正，diff=609,-400,400,1
106.505,926.0,1298.0,1353.0,1039.0,1.3127,1.3214,1.4684,1.1879,1.3171,1,0,0,0,0,0,1,578.0,210.0,1040.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,660,no_target,0,0,ADC 右偏，向左矫正，diff=608,-400,400,1
106.525,921.0,1285.0,1348.0,1035.0,1.322,1.3175,1.4636,1.2081,1.3197,1,0,0,0,0,0,1,554.0,312.0,1057.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,660,no_target,0,0,ADC 右偏，向左矫正，diff=608,-400,400,1
106.545,924.0,1283.0,1347.0,1039.0,1.3313,1.2956,1.4587,1.2215,1.3135,1,0,0,0,0,0,1,474.0,654.0,1057.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,660,no_target,0,0,ADC 右偏，向左矫正，diff=606,-400,400,1
106.565,923.0,1280.0,1347.0,1040.0,1.3282,1.2917,1.4563,1.2215,1.3099,1,0,0,0,0,0,1,401.0,312.0,1038.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,660,no_target,0,0,ADC 右偏，向左矫正，diff=605,-400,400,1
106.585,930.0,1289.0,1351.0,1043.0,1.3313,1.2917,1.4563,1.2248,1.3115,1,0,0,0,0,0,1,487.0,393.0,1025.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,660,no_target,0,0,ADC 右偏，向左矫正，diff=581,-400,400,1
106.605,928.0,1286.0,1344.0,1039.0,1.3437,1.2976,1.4563,1.2248,1.3206,1,0,0,0,0,0,1,474.0,326.0,1041.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,661,target,1,0,ADC 右偏，向左矫正，diff=554,-400,400,1
106.626,933.0,1292.0,1348.0,1047.0,1.3498,1.3036,1.4587,1.2349,1.3267,1,0,0,0,0,0,1,341.0,209.0,1054.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,661,target,1,0,ADC 右偏，向左矫正，diff=489,-400,400,1
106.646,937.0,1293.0,1344.0,1051.0,1.3591,1.3095,1.449,1.2483,1.3343,1,0,0,0,0,0,1,147.0,344.0,1055.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,661,target,1,0,ADC 右偏，向左矫正，diff=488,-400,400,1
106.666,930.0,1287.0,1339.0,1044.0,1.3591,1.3095,1.449,1.2483,1.3343,1,0,0,0,0,0,1,30.0,360.0,1041.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,661,target,1,0,ADC 右偏，向左矫正，diff=472,-400,400,1
106.686,924.0,1287.0,1341.0,1037.0,1.3498,1.2996,1.4417,1.2383,1.3247,1,0,0,0,0,0,1,-16.0,230.0,1070.0,1,0,0,reentry,ADC_CORRECT,EDGE_TURN,ADC_CORRECT,IDLE,,IDLE,,,,,,,0,,IDLE,,,0,0,0,idle,661,target,1,0,ADC 右偏，向左矫正，diff=400,-400,400,1
