t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,vision_has_good,vision_has_bad,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,shovel_state,shovel_active,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
2.405,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,3,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,747.0,1001.0,1065.0,976.0,360.0,1025.0
2.426,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,3,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,994.0,1058.0,969.0,832.0,1038.0
2.446,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,3,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,1001.0,1064.0,976.0,22.0,1025.0
2.466,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,3,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1059.0,969.0,733.0,1028.0
2.486,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,3,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,993.0,1057.0,968.0,440.0,1025.0
2.506,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,4,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,749.0,1005.0,1068.0,979.0,357.0,1103.0
2.527,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,4,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,997.0,1061.0,972.0,229.0,1025.0
2.547,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,4,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,994.0,1058.0,968.0,734.0,1028.0
2.567,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,4,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,1000.0,1063.0,975.0,409.0,1024.0
2.587,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,4,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,740.0,992.0,1056.0,967.0,504.0,1026.0
2.608,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,4,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1060.0,971.0,359.0,1026.0
2.628,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,4,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,1000.0,1063.0,974.0,473.0,1025.0
2.648,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,5,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,1000.0,1063.0,976.0,371.0,1021.0
2.669,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,5,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,998.0,1061.0,972.0,407.0,1027.0
2.689,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,5,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,994.0,1058.0,968.0,230.0,1025.0
2.709,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,5,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,740.0,993.0,1054.0,966.0,360.0,1092.0
2.729,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,5,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,994.0,1057.0,968.0,359.0,1024.0
2.75,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,5,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,994.0,1057.0,968.0,359.0,1024.0
2.77,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,5,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,994.0,1058.0,969.0,223.0,1025.0
2.791,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,6,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,996.0,1059.0,970.0,473.0,1025.0
2.811,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,6,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1060.0,971.0,960.0,1027.0
2.831,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,6,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,998.0,1063.0,976.0,617.0,1027.0
2.851,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,6,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1059.0,969.0,245.0,1026.0
2.871,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,6,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1058.0,969.0,229.0,1024.0
2.891,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,6,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,998.0,1059.0,971.0,360.0,1024.0
2.912,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,6,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,739.0,992.0,1057.0,967.0,229.0,1026.0
2.932,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,1000.0,1065.0,973.0,764.0,1028.0
2.952,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,1000.0,1062.0,972.0,1105.0,1028.0
2.972,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,740.0,991.0,1056.0,966.0,718.0,1028.0
2.992,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,994.0,1059.0,970.0,604.0,1027.0
3.012,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1059.0,970.0,358.0,1025.0
3.033,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,740.0,992.0,1056.0,967.0,375.0,1024.0
3.053,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,993.0,1058.0,969.0,376.0,1027.0
3.073,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,747.0,1003.0,1065.0,977.0,310.0,1026.0
3.093,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,994.0,1059.0,969.0,359.0,1024.0
3.113,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,998.0,1062.0,972.0,359.0,1026.0
3.133,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1060.0,971.0,375.0,1026.0
3.154,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,747.0,1003.0,1065.0,976.0,359.0,1025.0
3.174,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,993.0,1057.0,967.0,457.0,1024.0
3.194,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,993.0,1057.0,967.0,457.0,1024.0
3.214,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,1000.0,1063.0,973.0,359.0,1026.0
3.234,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,996.0,1061.0,971.0,744.0,1027.0
3.254,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,740.0,990.0,1056.0,967.0,226.0,1101.0
3.274,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1059.0,970.0,637.0,1027.0
3.295,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,993.0,1057.0,968.0,93.0,1025.0
3.315,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,998.0,1063.0,973.0,225.0,1024.0
3.335,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1060.0,971.0,456.0,1025.0
3.355,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,999.0,1062.0,972.0,359.0,1026.0
3.375,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,997.0,1061.0,972.0,375.0,1026.0
3.395,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,997.0,1057.0,968.0,391.0,1024.0
3.416,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,997.0,1062.0,974.0,240.0,1040.0
3.436,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,996.0,1060.0,969.0,457.0,1026.0
3.456,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1060.0,969.0,327.0,1026.0
3.476,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,747.0,1001.0,1065.0,976.0,225.0,1024.0
3.496,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1059.0,969.0,359.0,1024.0
3.516,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,998.0,1061.0,972.0,800.0,1028.0
3.536,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,1002.0,1065.0,976.0,359.0,1025.0
3.556,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1060.0,972.0,245.0,1102.0
3.577,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,997.0,1061.0,972.0,228.0,1025.0
3.597,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1060.0,970.0,753.0,1028.0
3.617,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,747.0,1002.0,1065.0,976.0,360.0,1024.0
3.637,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,1000.0,1064.0,975.0,358.0,1026.0
3.657,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,739.0,990.0,1055.0,965.0,908.0,1028.0
3.677,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,739.0,990.0,1055.0,965.0,908.0,1028.0
3.697,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,739.0,992.0,1056.0,966.0,621.0,1028.0
3.717,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,994.0,1058.0,969.0,1075.0,1026.0
3.738,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,740.0,993.0,1057.0,969.0,236.0,1025.0
3.758,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1058.0,969.0,92.0,1025.0
3.778,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,997.0,1061.0,972.0,230.0,1069.0
3.798,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,1001.0,1064.0,976.0,754.0,1025.0
3.818,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,996.0,1061.0,972.0,359.0,1026.0
3.838,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,994.0,1058.0,969.0,473.0,1026.0
3.859,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,996.0,1061.0,971.0,755.0,1026.0
3.879,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,994.0,1059.0,971.0,360.0,1099.0
3.899,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,747.0,1002.0,1065.0,978.0,224.0,1025.0
3.919,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1060.0,972.0,374.0,1089.0
3.939,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,994.0,1059.0,969.0,359.0,1022.0
3.96,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,994.0,1057.0,970.0,77.0,1024.0
3.98,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,1001.0,1064.0,976.0,374.0,1026.0
4.0,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,995.0,1060.0,971.0,1211.0,1101.0
4.02,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,739.0,990.0,1054.0,966.0,245.0,1040.0
4.04,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,999.0,1063.0,973.0,229.0,1025.0
4.06,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,995.0,1059.0,972.0,371.0,1026.0
4.08,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,739.0,989.0,1054.0,965.0,433.0,1024.0
4.1,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,740.0,992.0,1055.0,967.0,408.0,1024.0
4.121,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1059.0,970.0,755.0,1028.0
4.141,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,993.0,1057.0,970.0,359.0,1026.0
4.161,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,747.0,1003.0,1065.0,978.0,375.0,1024.0
4.181,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,998.0,1062.0,973.0,245.0,1024.0
4.201,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,998.0,1062.0,973.0,245.0,1024.0
4.221,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,997.0,1061.0,973.0,359.0,1026.0
4.241,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,749.0,1000.0,1068.0,979.0,424.0,1024.0
4.262,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,750.0,1005.0,1070.0,981.0,174.0,1024.0
4.282,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,998.0,1062.0,974.0,359.0,1026.0
4.302,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,998.0,1061.0,973.0,343.0,1026.0
4.322,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,751.0,1006.0,1070.0,983.0,176.0,1089.0
4.342,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,997.0,1061.0,972.0,358.0,1024.0
4.362,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,993.0,1056.0,967.0,263.0,1026.0
4.382,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,998.0,1062.0,974.0,360.0,1026.0
4.403,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,996.0,1060.0,972.0,228.0,1024.0
4.423,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1059.0,971.0,752.0,1104.0
4.443,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,999.0,1064.0,973.0,359.0,1026.0
4.463,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,750.0,1006.0,1070.0,981.0,770.0,1028.0
4.483,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,995.0,1060.0,972.0,318.0,1054.0
4.503,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,995.0,1061.0,972.0,817.0,1027.0
4.523,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,748.0,1003.0,1066.0,977.0,359.0,1026.0
4.544,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,999.0,1062.0,973.0,230.0,1025.0
4.564,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,995.0,1059.0,971.0,849.0,1028.0
4.584,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,751.0,1007.0,1070.0,982.0,359.0,1026.0
4.604,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,747.0,1001.0,1064.0,975.0,1198.0,1029.0
4.624,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,998.0,1063.0,974.0,246.0,1103.0
4.644,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1060.0,970.0,359.0,1022.0
4.664,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,999.0,1063.0,974.0,358.0,1026.0
4.685,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,744.0,993.0,1061.0,971.0,602.0,1027.0
4.705,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,999.0,1062.0,971.0,359.0,1025.0
4.725,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,999.0,1064.0,974.0,360.0,1024.0
4.745,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,999.0,1064.0,974.0,360.0,1024.0
4.765,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,996.0,1059.0,969.0,358.0,1026.0
4.785,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,1001.0,1065.0,976.0,359.0,1026.0
4.805,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,996.0,1059.0,969.0,653.0,1024.0
4.826,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,target,1,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,993.0,1057.0,965.0,364.0,1026.0
4.846,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,745.0,999.0,1063.0,972.0,621.0,1027.0
4.866,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,748.0,1004.0,1068.0,978.0,229.0,1022.0
4.886,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,750.0,1005.0,1069.0,978.0,734.0,1025.0
4.906,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,746.0,998.0,1062.0,971.0,229.0,1025.0
4.926,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,743.0,997.0,1061.0,969.0,374.0,1025.0
4.947,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,741.0,994.0,1058.0,966.0,498.0,1026.0
4.967,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,742.0,995.0,1059.0,968.0,360.0,1025.0
4.987,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,22,no_target,0,0,IDLE,,,0,0,0,idle,IDLE,0,0,0,0,0,0,0,740.0,993.0,1057.0,966.0,507.0,1026.0
