t,left,right,diff,valid
14.038,16.0,20.0,-4.0,1
14.058,543.0,20.0,523.0,1
14.078,183.0,20.0,163.0,1
14.099,639.0,20.0,619.0,1
14.119,166.0,21.0,145.0,1
14.139,312.0,20.0,292.0,1
14.159,184.0,20.0,164.0,1
14.179,17.0,20.0,-3.0,1
14.199,181.0,20.0,161.0,1
14.219,574.0,20.0,554.0,1
14.239,460.0,21.0,439.0,1
14.259,216.0,20.0,196.0,1
14.28,199.0,20.0,179.0,1
14.3,41.0,20.0,21.0,1
14.32,167.0,21.0,146.0,1
14.34,185.0,28.0,157.0,1
14.36,216.0,20.0,196.0,1
14.38,216.0,21.0,195.0,1
14.4,133.0,20.0,113.0,1
14.42,52.0,20.0,32.0,1
14.44,182.0,20.0,162.0,1
14.46,558.0,20.0,538.0,1
14.481,232.0,20.0,212.0,1
14.501,138.0,20.0,118.0,1
14.521,166.0,20.0,146.0,1
14.541,18.0,20.0,-2.0,1
14.561,182.0,19.0,163.0,1
14.581,16.0,21.0,-5.0,1
14.601,299.0,21.0,278.0,1
14.621,216.0,21.0,195.0,1
14.641,623.0,20.0,603.0,1
14.662,182.0,20.0,162.0,1
14.682,101.0,21.0,80.0,1
14.702,234.0,20.0,214.0,1
14.722,17.0,20.0,-3.0,1
14.742,215.0,20.0,195.0,1
14.762,182.0,20.0,162.0,1
14.782,395.0,19.0,376.0,1
14.802,200.0,20.0,180.0,1
14.822,232.0,20.0,212.0,1
14.843,216.0,20.0,196.0,1
14.863,150.0,21.0,129.0,1
14.883,233.0,21.0,212.0,1
14.903,183.0,20.0,163.0,1
14.923,182.0,20.0,162.0,1
14.943,182.0,21.0,161.0,1
14.963,17.0,20.0,-3.0,1
14.983,149.0,20.0,129.0,1
15.003,345.0,20.0,325.0,1
15.023,181.0,20.0,161.0,1
