t,left,right,diff,valid
13.938,1313.0,1066.0,247.0,1
13.958,1312.0,1073.0,239.0,1
13.978,1311.0,1054.0,257.0,1
13.998,1313.0,1070.0,243.0,1
14.018,1313.0,1069.0,244.0,1
14.038,1313.0,1065.0,248.0,1
14.058,1321.0,1068.0,253.0,1
14.079,1312.0,1069.0,243.0,1
14.099,1315.0,1570.0,-255.0,1
14.119,1313.0,1217.0,96.0,1
14.139,1312.0,1068.0,244.0,1
14.159,1319.0,1066.0,253.0,1
14.179,1313.0,1068.0,245.0,1
14.199,1312.0,1068.0,244.0,1
14.219,1312.0,1068.0,244.0,1
14.239,1312.0,1051.0,261.0,1
14.26,1313.0,1411.0,-98.0,1
14.28,1313.0,1066.0,247.0,1
14.3,1312.0,1070.0,242.0,1
14.32,1318.0,1070.0,248.0,1
14.34,1313.0,1510.0,-197.0,1
14.36,1314.0,1097.0,217.0,1
14.38,1315.0,1319.0,-4.0,1
14.4,1312.0,1067.0,245.0,1
14.42,1321.0,1292.0,29.0,1
14.441,1314.0,1230.0,84.0,1
14.461,1313.0,1085.0,228.0,1
14.481,1321.0,1068.0,253.0,1
14.501,1312.0,1067.0,245.0,1
14.521,1312.0,1068.0,244.0,1
14.541,1313.0,1291.0,22.0,1
14.561,1312.0,1069.0,243.0,1
14.581,1321.0,1099.0,222.0,1
14.601,1312.0,1146.0,166.0,1
14.621,1314.0,1229.0,85.0,1
14.642,1315.0,1525.0,-210.0,1
14.662,1312.0,1086.0,226.0,1
14.682,1312.0,1303.0,9.0,1
14.702,1313.0,1084.0,229.0,1
14.722,1314.0,1319.0,-5.0,1
14.742,1324.0,1291.0,33.0,1
14.762,1312.0,1132.0,180.0,1
14.782,1308.0,1070.0,238.0,1
14.802,1313.0,1067.0,246.0,1
14.823,1314.0,1067.0,247.0,1
14.843,1316.0,1068.0,248.0,1
14.863,1312.0,1068.0,244.0,1
14.883,1312.0,1070.0,242.0,1
14.903,1313.0,1182.0,131.0,1
14.923,1312.0,1161.0,151.0,1
14.943,1313.0,1067.0,246.0,1
14.963,1312.0,1184.0,128.0,1
14.983,1313.0,1069.0,244.0,1
15.004,1313.0,1082.0,231.0,1
15.024,1314.0,1066.0,248.0,1
15.044,1315.0,1304.0,11.0,1
15.064,1314.0,1524.0,-210.0,1
15.084,1313.0,1069.0,244.0,1
15.104,1312.0,1067.0,245.0,1
15.124,1312.0,1196.0,116.0,1
15.144,1314.0,1080.0,234.0,1
15.165,1312.0,1084.0,228.0,1
15.185,1313.0,1069.0,244.0,1
15.205,1313.0,1069.0,244.0,1
15.225,1312.0,1086.0,226.0,1
15.245,1313.0,1068.0,245.0,1
15.265,1314.0,1384.0,-70.0,1
15.285,1321.0,1308.0,13.0,1
15.306,1315.0,1401.0,-86.0,1
15.326,1316.0,1072.0,244.0,1
15.346,1314.0,1068.0,246.0,1
15.366,1313.0,1100.0,213.0,1
15.386,1312.0,1069.0,243.0,1
15.406,1312.0,1307.0,5.0,1
15.426,1312.0,1069.0,243.0,1
15.446,1314.0,1066.0,248.0,1
15.466,1312.0,1066.0,246.0,1
15.486,1314.0,1260.0,54.0,1
15.506,1313.0,1230.0,83.0,1
15.527,1314.0,1070.0,244.0,1
15.547,1312.0,1069.0,243.0,1
15.567,1314.0,1148.0,166.0,1
15.587,1312.0,1068.0,244.0,1
15.607,1313.0,1068.0,245.0,1
15.627,1313.0,1101.0,212.0,1
15.647,1313.0,1070.0,243.0,1
15.667,1313.0,1068.0,245.0,1
15.687,1314.0,1066.0,248.0,1
15.707,1314.0,1067.0,247.0,1
15.727,1312.0,1069.0,243.0,1
15.747,1313.0,1102.0,211.0,1
15.768,1314.0,1253.0,61.0,1
15.788,1314.0,1069.0,245.0,1
15.808,1313.0,1068.0,245.0,1
15.828,1314.0,1069.0,245.0,1
15.848,1314.0,1070.0,244.0,1
15.868,1316.0,1072.0,244.0,1
15.888,1313.0,1068.0,245.0,1
15.908,1312.0,1099.0,213.0,1
15.928,1312.0,1083.0,229.0,1
15.948,1312.0,1101.0,211.0,1
15.969,1316.0,1294.0,22.0,1
15.989,1313.0,1067.0,246.0,1
16.009,1312.0,1066.0,246.0,1
16.029,1312.0,1066.0,246.0,1
16.049,1313.0,1085.0,228.0,1
16.069,1313.0,1101.0,212.0,1
16.089,1312.0,1070.0,242.0,1
16.109,1313.0,1070.0,243.0,1
16.129,1315.0,1537.0,-222.0,1
16.15,1314.0,1068.0,246.0,1
16.17,1312.0,1070.0,242.0,1
16.19,1311.0,1069.0,242.0,1
16.21,1313.0,1069.0,244.0,1
16.23,1312.0,1091.0,221.0,1
16.25,1313.0,1068.0,245.0,1
16.27,1313.0,1337.0,-24.0,1
16.291,1311.0,1069.0,242.0,1
16.311,1313.0,1069.0,244.0,1
16.331,1314.0,1305.0,9.0,1
16.351,1312.0,1052.0,260.0,1
16.371,1312.0,1069.0,243.0,1
16.391,1312.0,1055.0,257.0,1
16.411,1313.0,1070.0,243.0,1
16.431,1312.0,1067.0,245.0,1
16.451,1311.0,1051.0,260.0,1
16.472,1312.0,1065.0,247.0,1
16.492,1314.0,1292.0,22.0,1
16.512,1313.0,1086.0,227.0,1
16.532,1312.0,1083.0,229.0,1
16.552,1315.0,1505.0,-190.0,1
16.572,1314.0,1305.0,9.0,1
16.592,1313.0,1069.0,244.0,1
16.612,1312.0,1069.0,243.0,1
16.632,1312.0,1069.0,243.0,1
16.653,1312.0,1053.0,259.0,1
16.673,1312.0,1069.0,243.0,1
16.693,1313.0,1068.0,245.0,1
16.713,1312.0,1069.0,243.0,1
16.733,1315.0,1307.0,8.0,1
16.753,1313.0,1069.0,244.0,1
16.773,1313.0,1067.0,246.0,1
16.793,1319.0,1115.0,204.0,1
16.814,1313.0,1069.0,244.0,1
16.834,1312.0,1069.0,243.0,1
16.854,1313.0,1069.0,244.0,1
16.874,1313.0,1098.0,215.0,1
16.894,1312.0,1068.0,244.0,1
16.914,1312.0,1069.0,243.0,1
16.934,1313.0,1070.0,243.0,1
16.954,1315.0,1586.0,-271.0,1
16.975,1312.0,1078.0,234.0,1
16.995,1312.0,1305.0,7.0,1
17.015,1314.0,1081.0,233.0,1
17.035,1312.0,1085.0,227.0,1
17.055,1321.0,1085.0,236.0,1
17.075,1312.0,1291.0,21.0,1
17.095,1312.0,1306.0,6.0,1
17.115,1314.0,1321.0,-7.0,1
17.135,1312.0,1084.0,228.0,1
17.156,1322.0,1292.0,30.0,1
17.176,1312.0,1069.0,243.0,1
17.196,1313.0,1067.0,246.0,1
17.216,1313.0,1084.0,229.0,1
17.236,1313.0,1067.0,246.0,1
17.256,1322.0,1309.0,13.0,1
17.276,1310.0,1053.0,257.0,1
17.296,1314.0,1067.0,247.0,1
17.316,1313.0,1289.0,24.0,1
17.336,1312.0,1048.0,264.0,1
17.357,1313.0,1338.0,-25.0,1
17.377,1312.0,1069.0,243.0,1
17.397,1315.0,1526.0,-211.0,1
17.417,1312.0,1068.0,244.0,1
17.437,1312.0,1290.0,22.0,1
17.457,1313.0,1068.0,245.0,1
17.477,1312.0,1054.0,258.0,1
17.497,1314.0,1353.0,-39.0,1
17.518,1314.0,1464.0,-150.0,1
17.538,1313.0,1053.0,260.0,1
17.558,1314.0,1183.0,131.0,1
17.578,1313.0,1053.0,260.0,1
17.598,1316.0,1295.0,21.0,1
17.618,1314.0,1309.0,5.0,1
17.638,1315.0,1289.0,26.0,1
17.658,1314.0,1066.0,248.0,1
17.678,1314.0,1068.0,246.0,1
17.699,1314.0,1070.0,244.0,1
17.719,1312.0,1069.0,243.0,1
17.739,1316.0,1096.0,220.0,1
17.759,1313.0,1069.0,244.0,1
17.779,1312.0,1069.0,243.0,1
17.799,1314.0,1070.0,244.0,1
17.819,1314.0,1070.0,244.0,1
17.839,1314.0,1055.0,259.0,1
17.859,1313.0,1291.0,22.0,1
17.879,1312.0,1068.0,244.0,1
17.899,1314.0,1291.0,23.0,1
17.92,1314.0,1134.0,180.0,1
17.94,1314.0,1056.0,258.0,1
17.96,1314.0,1066.0,248.0,1
17.98,1314.0,1085.0,229.0,1
18.001,1313.0,1052.0,261.0,1
18.021,1315.0,1308.0,7.0,1
18.041,1314.0,1293.0,21.0,1
18.061,1316.0,1290.0,26.0,1
18.081,1313.0,1289.0,24.0,1
18.101,1314.0,1128.0,186.0,1
18.121,1313.0,1069.0,244.0,1
18.141,1312.0,1069.0,243.0,1
18.161,1312.0,1071.0,241.0,1
18.182,1313.0,1066.0,247.0,1
18.202,1314.0,1082.0,232.0,1
18.222,1322.0,1068.0,254.0,1
18.242,1313.0,1070.0,243.0,1
18.262,1314.0,1070.0,244.0,1
18.282,1316.0,1320.0,-4.0,1
18.302,1315.0,1494.0,-179.0,1
18.322,1312.0,1084.0,228.0,1
18.342,1312.0,1068.0,244.0,1
18.363,1314.0,1184.0,130.0,1
18.383,1313.0,1069.0,244.0,1
18.403,1314.0,1307.0,7.0,1
18.423,1312.0,1321.0,-9.0,1
18.443,1313.0,1069.0,244.0,1
18.463,1313.0,1069.0,244.0,1
18.483,1313.0,1214.0,99.0,1
18.503,1313.0,1077.0,236.0,1
18.523,1313.0,1066.0,247.0,1
18.543,1315.0,1304.0,11.0,1
18.563,1313.0,1245.0,68.0,1
18.583,1313.0,1086.0,227.0,1
18.604,1312.0,1308.0,4.0,1
18.624,1314.0,1068.0,246.0,1
18.644,1313.0,1067.0,246.0,1
18.664,1313.0,1337.0,-24.0,1
18.684,1313.0,1069.0,244.0,1
18.704,1313.0,1070.0,243.0,1
18.724,1313.0,1067.0,246.0,1
18.744,1313.0,1113.0,200.0,1
18.764,1312.0,1067.0,245.0,1
18.784,1312.0,1306.0,6.0,1
18.804,1314.0,1308.0,6.0,1
18.825,1313.0,1083.0,230.0,1
18.845,1314.0,1307.0,7.0,1
18.865,1313.0,1433.0,-120.0,1
18.885,1314.0,1306.0,8.0,1
18.905,1313.0,1132.0,181.0,1
18.925,1316.0,1307.0,9.0,1
18.945,1312.0,1163.0,149.0,1
18.965,1312.0,1068.0,244.0,1
18.985,1314.0,1083.0,231.0,1
19.005,1314.0,1322.0,-8.0,1
19.025,1314.0,1069.0,245.0,1
19.046,1310.0,1067.0,243.0,1
19.066,1312.0,1065.0,247.0,1
19.086,1312.0,1065.0,247.0,1
19.106,1312.0,1068.0,244.0,1
19.126,1312.0,1069.0,243.0,1
19.146,1312.0,1068.0,244.0,1
19.166,1313.0,1072.0,241.0,1
19.186,1313.0,1096.0,217.0,1
19.207,1312.0,1082.0,230.0,1
19.227,1312.0,1292.0,20.0,1
19.247,1313.0,1070.0,243.0,1
19.267,1314.0,1306.0,8.0,1
19.287,1311.0,1053.0,258.0,1
19.307,1313.0,1259.0,54.0,1
19.327,1311.0,1069.0,242.0,1
19.347,1313.0,1415.0,-102.0,1
19.367,1314.0,1400.0,-86.0,1
19.388,1312.0,1052.0,260.0,1
19.408,1312.0,1066.0,246.0,1
19.428,1313.0,1131.0,182.0,1
19.448,1312.0,1069.0,243.0,1
19.468,1314.0,1200.0,114.0,1
19.488,1312.0,1179.0,133.0,1
19.508,1314.0,1080.0,234.0,1
19.528,1313.0,1312.0,1.0,1
19.548,1314.0,1068.0,246.0,1
19.569,1312.0,1085.0,227.0,1
19.589,1312.0,1292.0,20.0,1
19.609,1312.0,1068.0,244.0,1
19.629,1312.0,1067.0,245.0,1
19.649,1312.0,1291.0,21.0,1
19.669,1313.0,1069.0,244.0,1
19.689,1312.0,1069.0,243.0,1
19.709,1312.0,1067.0,245.0,1
19.729,1312.0,1067.0,245.0,1
19.749,1312.0,1289.0,23.0,1
19.77,1312.0,1069.0,243.0,1
19.79,1312.0,1069.0,243.0,1
19.81,1314.0,1066.0,248.0,1
19.83,1313.0,1081.0,232.0,1
19.85,1312.0,1080.0,232.0,1
19.87,1314.0,1632.0,-318.0,1
19.89,1313.0,1069.0,244.0,1
19.91,1312.0,1070.0,242.0,1
19.93,1312.0,1068.0,244.0,1
19.951,1312.0,1068.0,244.0,1
19.971,1313.0,1068.0,245.0,1
19.991,1314.0,1117.0,197.0,1
20.011,1311.0,1069.0,242.0,1
20.031,1312.0,1068.0,244.0,1
20.051,1314.0,1068.0,246.0,1
20.071,1313.0,1066.0,247.0,1
20.091,1312.0,1068.0,244.0,1
20.111,1312.0,1055.0,257.0,1
20.131,1312.0,1069.0,243.0,1
20.152,1315.0,1301.0,14.0,1
20.172,1312.0,1050.0,262.0,1
20.192,1312.0,1068.0,244.0,1
20.212,1312.0,1069.0,243.0,1
20.232,1313.0,1069.0,244.0,1
20.252,1315.0,1537.0,-222.0,1
20.272,1310.0,1052.0,258.0,1
20.292,1313.0,1275.0,38.0,1
20.312,1312.0,1053.0,259.0,1
20.333,1313.0,1133.0,180.0,1
20.353,1312.0,1085.0,227.0,1
20.373,1312.0,1052.0,260.0,1
20.393,1312.0,1068.0,244.0,1
20.413,1315.0,1525.0,-210.0,1
20.433,1314.0,1069.0,245.0,1
20.453,1312.0,1086.0,226.0,1
20.473,1312.0,1181.0,131.0,1
20.493,1313.0,1067.0,246.0,1
20.514,1312.0,1065.0,247.0,1
20.534,1310.0,1069.0,241.0,1
20.554,1312.0,1069.0,243.0,1
20.574,1312.0,1069.0,243.0,1
20.594,1313.0,1080.0,233.0,1
20.614,1314.0,1660.0,-346.0,1
20.634,1312.0,1068.0,244.0,1
20.654,1312.0,1101.0,211.0,1
20.674,1313.0,1085.0,228.0,1
20.694,1312.0,1068.0,244.0,1
20.715,1312.0,1067.0,245.0,1
20.735,1312.0,1290.0,22.0,1
20.755,1313.0,1069.0,244.0,1
20.775,1312.0,1069.0,243.0,1
20.795,1312.0,1084.0,228.0,1
20.815,1312.0,1066.0,246.0,1
20.835,1312.0,1067.0,245.0,1
20.855,1313.0,1292.0,21.0,1
20.875,1313.0,1085.0,228.0,1
20.896,1312.0,1070.0,242.0,1
20.916,1314.0,1081.0,233.0,1
20.936,1313.0,1082.0,231.0,1
20.956,1313.0,1068.0,245.0,1
20.976,1313.0,1149.0,164.0,1
20.996,1312.0,1070.0,242.0,1
21.016,1312.0,1100.0,212.0,1
21.036,1315.0,1509.0,-194.0,1
21.056,1313.0,1068.0,245.0,1
21.077,1312.0,1217.0,95.0,1
21.097,1311.0,1069.0,242.0,1
21.117,1312.0,1069.0,243.0,1
21.137,1314.0,1320.0,-6.0,1
21.157,1312.0,1068.0,244.0,1
21.177,1322.0,1245.0,77.0,1
21.197,1314.0,1070.0,244.0,1
21.217,1313.0,1069.0,244.0,1
21.238,1314.0,1082.0,232.0,1
21.258,1312.0,1068.0,244.0,1
21.278,1312.0,1305.0,7.0,1
21.298,1313.0,1069.0,244.0,1
21.318,1314.0,1449.0,-135.0,1
21.338,1314.0,1291.0,23.0,1
21.358,1312.0,1082.0,230.0,1
21.378,1313.0,1080.0,233.0,1
21.398,1312.0,1115.0,197.0,1
21.419,1313.0,1525.0,-212.0,1
21.439,1320.0,1540.0,-220.0,1
21.459,1312.0,1068.0,244.0,1
21.479,1312.0,1067.0,245.0,1
21.499,1313.0,1067.0,246.0,1
21.519,1312.0,1069.0,243.0,1
21.539,1311.0,1292.0,19.0,1
21.559,1312.0,1083.0,229.0,1
21.58,1312.0,1067.0,245.0,1
21.6,1313.0,1067.0,246.0,1
21.62,1312.0,1069.0,243.0,1
21.64,1312.0,1086.0,226.0,1
21.66,1312.0,1068.0,244.0,1
21.68,1313.0,1066.0,247.0,1
21.7,1311.0,1066.0,245.0,1
21.72,1312.0,1068.0,244.0,1
21.74,1313.0,1322.0,-9.0,1
21.761,1310.0,1069.0,241.0,1
21.781,1313.0,1100.0,213.0,1
21.801,1314.0,1536.0,-222.0,1
21.821,1314.0,1322.0,-8.0,1
21.841,1313.0,1069.0,244.0,1
21.861,1312.0,1054.0,258.0,1
21.881,1312.0,1070.0,242.0,1
21.901,1312.0,1115.0,197.0,1
21.922,1313.0,1052.0,261.0,1
21.942,1312.0,1069.0,243.0,1
21.962,1312.0,1292.0,20.0,1
21.982,1312.0,1070.0,242.0,1
22.002,1313.0,1213.0,100.0,1
22.022,1313.0,1052.0,261.0,1
22.042,1312.0,1083.0,229.0,1
22.062,1313.0,1054.0,259.0,1
22.082,1312.0,1068.0,244.0,1
22.103,1313.0,1066.0,247.0,1
22.123,1313.0,1288.0,25.0,1
22.143,1312.0,1081.0,231.0,1
22.163,1312.0,1116.0,196.0,1
22.183,1314.0,1069.0,245.0,1
22.203,1312.0,1069.0,243.0,1
22.223,1312.0,1070.0,242.0,1
22.243,1312.0,1068.0,244.0,1
22.263,1315.0,1306.0,9.0,1
22.284,1314.0,1526.0,-212.0,1
22.304,1313.0,1069.0,244.0,1
