t,label,measured_distance_cm,sequence,vision_timestamp_ms,received_age_ms,vision_valid,vision_status,vision_error,frame_width,frame_height,action,fps,inference_ms,detection_count,detection_index,selected_target,class_id,target_type,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bbox_area,bbox_area_ratio,center_x,center_y,offset_x,offset_y,model_distance_cm,sensor_valid,sensor_error,io_mask,hunt_mode,hunt_state,hunt_reason,hunt_owns_control,near_direction,good_offset_x,bad_offset_x,good_confidence,good_acquire_count,good_miss_count,good_locked,shovel_left,shovel_right,shovel_state,shovel_active,shovel_hang,left_cmd,right_cmd,motor_enabled,adc0,adc1,adc2,adc3,adc4,adc5,adc6,adc7,adc8,adc9,io0,io1,io2,io3,io4,io5,io6,io7
135.105762,good_recheck,,734,1786891233308,102.0619999999326,1,target,,640,480,push,5.488006,169.252961,1,0,1,0,good,0.892912,223,318,449,479,226.0,161.0,36386.0,0.11844401041666666,336,399,0.05,0.6625,,1,,254,shovel_guard,REVERSE,铲子悬空确认，倒车收回,1,front,0.05,,0.892912,0,0,0,1915.0,1730.0,REVERSE,1,1,-400,-400,1,762,831,538,986,1915,1730,1434,1532,11,25,0,1,1,1,1,1,1,1
135.226456,good_recheck,,735,1786891233525,5.460100999698625,1,no_target,,640,480,search,5.486566,210.226041,0,,,,,,,,,,,,,,,,,,,1,,254,shovel_guard,REVERSE,铲子悬空确认，倒车收回,1,front,,,,0,0,0,1973.0,2283.0,REVERSE,1,1,-400,-400,1,723,609,491,796,1973,2283,1414,1503,11,24,0,1,1,1,1,1,1,1
135.407913,good_recheck,,736,1786891233700,12.769470000421279,1,target,,640,480,push,5.486898,167.486878,1,0,1,0,good,0.64217,220,320,473,479,253.0,159.0,40227.0,0.130947265625,347,400,0.084375,0.666667,,1,,254,shovel_guard,REVERSE,铲子悬空确认，倒车收回,1,front,0.084375,,0.64217,1,0,0,2181.0,1188.0,REVERSE,1,1,-400,-400,1,540,385,383,532,2181,1188,1054,1145,9,25,0,1,1,1,1,1,1,1
135.56995,good_recheck,,737,1786891233871,2.94665200090094,1,no_target,,640,480,search,5.487323,165.320537,0,,,,,,,,,,,,,,,,,,,1,,254,shovel_guard,REVERSE,铲子悬空确认，倒车收回,1,front,,,,0,0,0,2395.0,1110.0,REVERSE,1,1,-400,-400,1,545,481,424,636,2395,1110,586,968,8,25,0,1,1,1,1,1,1,1
135.731068,good_recheck,,738,1786891234035,0.8153849994414486,1,no_target,,640,480,search,5.488099,156.798491,0,,,,,,,,,,,,,,,,,,,1,,254,shovel_guard,REVERSE,铲子悬空确认，倒车收回,1,front,,,,0,0,0,1024.0,993.0,REVERSE,1,1,-400,-400,1,937,1306,601,938,1024,993,21,1015,8,24,0,1,1,1,1,1,1,1
135.771331,good_recheck,,738,1786891234035,41.11102699971525,1,no_target,,640,480,search,5.488099,156.798491,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1105.0,958.0,IDLE,1,1,0,0,1,1299,1330,604,945,1105,958,22,1001,8,24,0,1,1,1,1,1,1,1
135.952908,good_recheck,,739,1786891234246,11.226182999962475,1,no_target,,640,480,search,5.486906,204.718344,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1321.0,977.0,IDLE,0,0,0,0,1,1248,1352,598,948,1321,977,133,951,7,25,0,1,1,1,1,1,1,1
136.11401,good_recheck,,740,1786891234411,7.196407001174521,1,no_target,,640,480,search,5.487603,162.375675,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1042.0,976.0,IDLE,0,0,0,0,1,1240,1342,593,938,1042,976,21,952,8,24,0,1,1,1,1,1,1,1
136.275213,good_recheck,,741,1786891234567,12.21088100101042,1,no_target,,640,480,search,5.48866,153.486795,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,843.0,974.0,IDLE,0,0,0,0,1,1249,1351,597,945,843,974,110,952,8,25,0,1,1,1,1,1,1,1
136.416051,good_recheck,,742,1786891234720,0.2879800013033673,1,no_target,,640,480,search,5.48986,150.093683,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1074.0,977.0,IDLE,0,0,0,0,1,1244,1348,596,942,1074,977,192,950,7,24,0,1,1,1,1,1,1,1
136.577706,good_recheck,,743,1786891234873,8.933991000958486,1,no_target,,640,480,search,5.491039,150.110313,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1323.0,976.0,IDLE,0,0,0,0,1,1240,1346,595,940,1323,976,25,964,8,25,0,1,1,1,1,1,1,1
136.738904,good_recheck,,744,1786891235028,15.491217000089819,1,no_target,,640,480,search,5.492152,152.365561,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1042.0,976.0,IDLE,0,0,0,0,1,1251,1356,599,948,1042,976,94,949,8,25,0,1,1,1,1,1,1,1
136.899977,good_recheck,,745,1786891235198,6.558337001479231,1,no_target,,640,480,search,5.492643,167.667418,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1042.0,973.0,IDLE,0,0,0,0,1,1243,1351,596,944,1042,973,21,951,8,25,0,1,1,1,1,1,1,1
137.06101,good_recheck,,746,1786891235355,10.07326400031161,1,no_target,,640,480,search,5.493635,149.805102,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,928.0,972.0,IDLE,0,0,0,0,1,1242,1351,597,943,928,972,79,951,8,25,0,1,1,1,1,1,1,1
137.242347,good_recheck,,747,1786891235539,7.351480999204796,1,no_target,,640,480,search,5.493552,177.350294,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1042.0,977.0,IDLE,0,0,0,0,1,1240,1348,595,941,1042,977,32,952,8,25,0,1,1,1,1,1,1,1
137.403634,good_recheck,,748,1786891235693,14.606370001274627,1,no_target,,640,480,search,5.494681,145.66792,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1182.0,977.0,IDLE,0,0,0,0,1,1241,1349,596,940,1182,977,27,952,8,25,0,1,1,1,1,1,1,1
137.544615,good_recheck,,749,1786891235838,11.496478000481147,1,no_target,,640,480,search,5.49621,141.582052,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1041.0,976.0,IDLE,0,0,0,0,1,1237,1344,594,937,1041,976,21,950,7,24,0,1,1,1,1,1,1,1
137.685569,good_recheck,,750,1786891235980,10.006577998865396,1,no_target,,640,480,search,5.497802,140.134689,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1524.0,976.0,IDLE,0,0,0,0,1,1239,1347,595,938,1524,976,21,951,8,25,0,1,1,1,1,1,1,1
138.128022,good_recheck,,,,,0,no_data_or_stale,,,,search,,,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,815.0,974.0,IDLE,0,0,0,0,1,1243,1352,598,938,815,974,25,952,8,24,0,1,1,1,1,1,1,1
138.18838,good_recheck,,751,1786891236490,2.3030809988995316,1,no_target,,640,480,search,5.48461,508.358592,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,817.0,976.0,IDLE,0,0,0,0,1,1239,1347,596,932,817,976,40,948,8,25,0,1,1,1,1,1,1,1
138.389774,good_recheck,,752,1786891236690,3.81827700039139,1,no_target,,640,480,search,5.483906,190.097576,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1038.0,975.0,IDLE,0,0,0,0,1,1228,1344,594,926,1038,975,26,952,8,25,0,1,1,1,1,1,1,1
138.550786,good_recheck,,753,1786891236836,19.447382999715046,1,no_target,,640,480,search,5.485385,138.441559,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1320.0,978.0,IDLE,0,0,0,0,1,1230,1348,597,926,1320,978,94,951,8,25,0,1,1,1,1,1,0,1
138.691784,good_recheck,,754,1786891236981,15.119016001335694,1,no_target,,640,480,search,5.486855,138.520114,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1120.0,976.0,IDLE,0,0,0,0,1,1233,1348,596,923,1120,976,50,952,8,25,0,1,1,1,1,1,0,1
138.832693,good_recheck,,755,1786891237128,8.581587000662694,1,no_target,,640,480,search,5.488249,144.904589,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,800.0,975.0,IDLE,0,0,0,0,1,1265,1370,600,934,800,975,21,1015,8,24,0,1,1,1,1,1,0,1
138.994028,good_recheck,,756,1786891237286,12.2356049996597,1,no_target,,640,480,search,5.489225,149.367922,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,909.0,1196.0,IDLE,0,0,0,0,1,1448,1566,564,1151,909,1196,144,872,8,24,0,1,1,1,1,1,0,1
139.135235,good_recheck,,757,1786891237438,2.0736569986183895,1,no_target,,640,480,search,5.490451,142.472122,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1248.0,1168.0,IDLE,0,0,0,0,1,1493,1577,549,1144,1248,1168,226,855,7,24,0,1,1,1,1,1,0,1
139.296291,good_recheck,,758,1786891237583,18.07813199957309,1,no_target,,640,480,search,5.491924,138.799029,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1259.0,1265.0,IDLE,0,0,0,0,1,1266,1517,519,1171,1259,1265,159,792,6,25,0,1,1,1,1,1,0,1
139.437238,good_recheck,,759,1786891237731,10.467762998814578,1,no_target,,640,480,search,5.493259,142.764509,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,2482.0,2164.0,IDLE,0,0,0,0,1,884,1178,448,1161,2482,2164,32,744,7,25,0,1,1,1,1,1,0,1
139.538077,good_recheck,,759,1786891237731,111.3048709994473,1,no_target,,640,480,search,5.493259,142.764509,0,,,,,,,,,,,,,,,,,,,1,,191,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,1675.0,1469.0,IDLE,0,0,0,0,1,699,946,408,1077,1675,1469,177,732,7,24,1,1,1,1,1,1,0,1
139.598764,good_recheck,,760,1786891237888,15.29764600127237,1,no_target,,640,480,search,5.494264,149.801141,0,,,,,,,,,,,,,,,,,,,1,,191,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,1461.0,1326.0,IDLE,0,0,0,0,1,656,878,397,1040,1461,1326,132,708,6,25,1,1,1,1,1,1,0,1
139.760148,good_recheck,,761,1786891238046,18.952147000163677,1,no_target,,640,480,search,5.495225,154.427157,0,,,,,,,,,,,,,,,,,,,1,,191,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,1323.0,1120.0,IDLE,0,0,0,0,1,613,800,395,988,1323,1120,41,645,6,25,1,1,1,1,1,1,0,1
139.901382,good_recheck,,762,1786891238191,15.0565000003553,1,no_target,,640,480,search,5.496688,142.531873,0,,,,,,,,,,,,,,,,,,,1,,191,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,1382.0,1200.0,IDLE,0,0,0,0,1,642,825,416,1021,1382,1200,22,592,5,25,1,1,1,1,1,1,0,1
140.042609,good_recheck,,763,1786891238332,15.284054999938235,1,no_target,,640,480,search,5.498309,138.220097,0,,,,,,,,,,,,,,,,,,,1,,191,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,1902.0,1254.0,IDLE,0,0,0,0,1,659,863,445,1029,1902,1254,22,550,6,25,1,1,1,1,1,1,0,1
140.183732,good_recheck,,764,1786891238477,10.871317001146963,1,no_target,,640,480,search,5.499748,142.897926,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1742.0,1424.0,IDLE,0,0,0,0,1,727,944,520,1102,1742,1424,23,498,5,24,0,1,1,1,1,1,0,1
140.324933,good_recheck,,765,1786891238622,6.947096000658348,1,no_target,,640,480,search,5.5012,142.462132,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1576.0,1408.0,IDLE,0,0,0,0,1,791,977,546,1140,1576,1408,24,448,4,25,0,1,1,1,1,1,0,1
140.46621,good_recheck,,766,1786891238768,2.6880800014623674,1,no_target,,640,480,search,5.502633,138.382541,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1915.0,1466.0,IDLE,0,0,0,0,1,832,974,578,1141,1915,1466,243,417,5,24,0,1,1,1,1,1,0,1
140.607333,good_recheck,,767,1786891238907,4.974196999683045,1,no_target,,640,480,search,5.504327,133.104307,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1585.0,1437.0,IDLE,0,0,0,0,1,835,973,583,1143,1585,1437,275,402,4,25,0,1,1,1,1,1,0,1
140.748617,good_recheck,,768,1786891239047,6.397228000423638,1,no_target,,640,480,search,5.505976,134.584395,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1581.0,1436.0,IDLE,0,0,0,0,1,830,966,580,1134,1581,1436,293,386,4,25,0,1,1,1,1,1,0,1
140.889912,good_recheck,,769,1786891239184,9.992987999794423,1,no_target,,640,480,search,5.507708,135.185991,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1582.0,1440.0,IDLE,0,0,0,0,1,829,965,580,1133,1582,1440,276,401,4,25,0,1,1,1,1,1,0,1
141.031105,good_recheck,,770,1786891239326,9.756786001162254,1,no_target,,640,480,search,5.509288,139.173769,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1630.0,1439.0,IDLE,0,0,0,0,1,834,969,583,1138,1630,1439,276,433,4,24,0,1,1,1,1,1,0,1
141.192313,good_recheck,,771,1786891239482,14.891038999849115,1,no_target,,640,480,search,5.510291,153.749679,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1799.0,1440.0,IDLE,0,0,0,0,1,833,965,583,1136,1799,1440,259,416,5,24,0,1,1,1,1,1,0,1
141.333293,good_recheck,,772,1786891239625,12.84258600026078,1,no_target,,640,480,search,5.511803,137.484721,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1582.0,1438.0,IDLE,0,0,0,0,1,833,963,582,1136,1582,1438,276,435,5,24,0,1,1,1,1,1,0,1
141.474295,good_recheck,,773,1786891239769,9.623601999919629,1,no_target,,640,480,search,5.513268,137.429203,0,,,,,,,,,,,,,,,,,,,1,,190,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,1645.0,1438.0,IDLE,0,0,0,0,1,837,965,581,1138,1645,1438,341,534,5,25,0,1,1,1,1,1,0,1
141.615608,good_recheck,,774,1786891239908,12.129996999647119,1,no_target,,640,480,search,5.514937,136.795947,0,,,,,,,,,,,,,,,,,,,1,,254,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,front,,,,0,0,0,22.0,1413.0,IDLE,0,0,0,0,1,778,972,579,1141,22,1413,407,809,7,24,0,1,1,1,1,1,1,1
141.635749,good_recheck,,774,1786891239908,32.21519600083411,1,no_target,,640,480,search,5.514937,136.795947,0,,,,,,,,,,,,,,,,,,,1,,255,release,NO_TARGET,没有可追踪 good；远处 bad 不触发避让,0,,,,,0,0,0,22.0,1432.0,IDLE,0,0,0,0,1,773,978,579,1133,22,1432,406,1375,11,25,1,1,1,1,1,1,1,1
141.716198,good_recheck,,774,1786891239908,112.64526800005115,1,no_target,,640,480,search,5.514937,136.795947,0,,,,,,,,,,,,,,,,,,,1,,253,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,left,,,,0,0,0,22.0,1433.0,IDLE,0,0,0,0,1,787,996,583,1132,22,1433,438,19,2,25,1,0,1,1,1,1,1,1
141.756451,good_recheck,,774,1786891239908,152.96226000100432,1,no_target,,640,480,search,5.514937,136.795947,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,230.0,1432.0,IDLE,0,0,0,0,1,802,994,590,1136,230,1432,487,19,3,25,1,0,1,1,1,1,0,1
141.797297,good_recheck,,775,1786891240100,1.307623999309726,1,no_target,,640,480,search,5.514498,190.339563,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,23.0,1431.0,IDLE,0,0,0,0,1,800,1002,598,1145,23,1431,831,21,2,25,1,0,1,1,1,1,0,1
141.95844,good_recheck,,776,1786891240250,12.794790000043577,1,no_target,,640,480,search,5.515739,141.164176,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,25.0,1494.0,IDLE,0,0,0,0,1,800,1021,616,1127,25,1494,23,45,3,25,1,0,1,1,1,1,0,1
142.099614,good_recheck,,777,1786891240396,7.9856100001052255,1,no_target,,640,480,search,5.517125,139.491739,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,23.0,1325.0,IDLE,0,0,0,0,1,782,1022,620,1127,23,1325,23,29,2,25,1,0,1,1,1,1,0,1
142.241053,good_recheck,,778,1786891240544,1.1049209988414077,1,no_target,,640,480,search,5.518415,140.877677,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,22.0,1416.0,IDLE,0,0,0,0,1,779,1025,618,1131,22,1416,325,19,2,24,1,0,1,1,1,1,0,1
142.402287,good_recheck,,779,1786891240688,18.711466000240762,1,no_target,,640,480,search,5.519881,140.762437,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,732.0,1404.0,IDLE,0,0,0,0,1,784,1032,620,1138,732,1404,23,18,3,24,1,0,1,1,1,1,0,1
142.543352,good_recheck,,780,1786891240833,14.86231799935922,1,no_target,,640,480,search,5.521309,141.903894,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,26.0,1432.0,IDLE,0,0,0,0,1,784,1033,621,1138,26,1432,555,25,2,24,1,0,1,1,1,1,0,1
142.684627,good_recheck,,781,1786891240976,13.040992998867296,1,no_target,,640,480,search,5.522785,140.388791,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,327.0,1416.0,IDLE,0,0,0,0,1,776,1025,616,1128,327,1416,23,30,2,24,1,0,1,1,1,1,0,1
143.110275,good_recheck,,782,1786891241403,11.419112001021858,1,no_target,,640,480,search,5.513218,424.048068,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,22.0,1495.0,IDLE,0,0,0,0,1,786,1036,622,1138,22,1495,24,18,2,25,1,0,1,1,1,1,0,1
143.41218,good_recheck,,783,1786891241708,8.700254998984747,1,no_target,,640,480,search,5.508419,288.586434,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,22.0,1512.0,IDLE,0,0,0,0,1,780,1031,618,1130,22,1512,24,27,2,24,1,0,1,1,1,1,0,1
143.553099,good_recheck,,784,1786891241853,4.268460999810486,1,no_target,,640,480,search,5.509831,142.981899,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,31.0,1417.0,IDLE,0,0,0,0,1,777,1028,616,1127,31,1417,23,35,2,25,1,0,1,1,1,1,0,1
143.694044,good_recheck,,785,1786891241997,1.5437149995705113,1,no_target,,640,480,search,5.511283,141.734978,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,32.0,1510.0,IDLE,0,0,0,0,1,777,1027,616,1126,32,1510,24,17,3,24,1,0,1,1,1,1,0,1
143.835145,good_recheck,,786,1786891242135,4.749551999339019,1,no_target,,640,480,search,5.512968,135.303628,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,31.0,1547.0,IDLE,0,0,0,0,1,777,1025,617,1128,31,1547,24,187,3,24,1,0,1,1,1,1,0,1
143.97612,good_recheck,,787,1786891242271,9.450455998376128,1,no_target,,640,480,search,5.514709,134.222598,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,22.0,1515.0,IDLE,0,0,0,0,1,779,1029,617,1131,22,1515,64,18,2,24,1,0,1,1,1,1,0,1
144.117292,good_recheck,,788,1786891242412,9.10775400006969,1,no_target,,640,480,search,5.516275,138.615596,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,25.0,1418.0,IDLE,0,0,0,0,1,775,1028,626,1133,25,1418,23,17,3,24,1,0,1,1,1,1,0,1
144.27845,good_recheck,,789,1786891242570,12.915347000671318,1,no_target,,640,480,search,5.517169,151.606442,0,,,,,,,,,,,,,,,,,,,1,,189,release,IR_UNCLASSIFIED,红外近物体未被识别为能量块，交给敌人模块,0,rear,,,,0,0,0,22.0,1378.0,IDLE,0,0,0,0,1,753,1021,610,1104,22,1378,24,18,2,24,1,0,1,1,1,1,0,1
