t,left,right,valid
16.555,1341.0,1444.0,1
16.575,1342.0,1442.0,1
16.595,1342.0,1458.0,1
16.615,1340.0,1443.0,1
16.635,1340.0,1444.0,1
16.655,1342.0,1459.0,1
16.675,1340.0,1440.0,1
16.695,1340.0,1444.0,1
16.715,1341.0,1444.0,1
16.736,1342.0,1440.0,1
16.756,1339.0,1443.0,1
16.776,1341.0,1444.0,1
16.796,1343.0,1442.0,1
16.816,1342.0,1441.0,1
16.836,1340.0,1444.0,1
16.856,1341.0,1444.0,1
16.876,1344.0,1441.0,1
16.896,1342.0,1442.0,1
16.916,1347.0,1444.0,1
16.937,1340.0,1444.0,1
16.957,1342.0,1442.0,1
16.977,1342.0,1443.0,1
16.997,1348.0,1443.0,1
17.017,1341.0,1443.0,1
17.037,1342.0,1451.0,1
17.057,1341.0,1443.0,1
17.077,1341.0,1444.0,1
17.097,1341.0,1452.0,1
17.117,1343.0,1440.0,1
17.138,1341.0,1443.0,1
17.158,1341.0,1444.0,1
17.178,1342.0,1440.0,1
17.198,1341.0,1442.0,1
17.218,1357.0,1444.0,1
17.238,1341.0,1450.0,1
17.258,1342.0,1441.0,1
17.278,1342.0,1444.0,1
17.298,1341.0,1443.0,1
17.318,1341.0,1442.0,1
17.339,1342.0,1443.0,1
17.359,1339.0,1443.0,1
17.379,1348.0,1444.0,1
17.399,1341.0,1443.0,1
17.419,1342.0,1443.0,1
17.439,1340.0,1444.0,1
17.459,1341.0,1444.0,1
17.479,1342.0,1444.0,1
17.5,1342.0,1442.0,1
