t,left,right,valid,active,hang,state,reason,left_cmd,right_cmd,healthy
55.998,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.018,109.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.039,19.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.059,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.079,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.099,35.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.12,35.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.14,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.16,47.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.18,38.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.2,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.22,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.24,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.26,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.28,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.301,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.321,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.341,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.361,20.0,1083.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.381,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.401,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.421,46.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.441,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.462,126.0,1103.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.482,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.502,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.522,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.542,22.0,1103.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.562,20.0,1104.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.582,20.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.602,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.623,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.643,20.0,1098.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.663,21.0,1100.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.683,20.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.703,21.0,1110.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.723,21.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.743,22.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.763,20.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.783,21.0,1101.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.804,20.0,1084.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.824,21.0,1102.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.844,20.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.864,20.0,1084.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.884,20.0,1084.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.904,20.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.924,21.0,1086.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.944,20.0,1099.0,1,1,0,IDLE,铲子已收回台内,0,0,1
56.964,525.0,1105.0,1,1,0,IDLE,铲子已收回台内,0,0,1
