t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,vision_has_good,vision_has_bad,probe_state,probe_source_direction,probe_turn_direction,enemy_slow,enemy_confirmed,probe_vision_count,probe_vision_verdict,enemy_bad_interrupt_count,shovel_state,shovel_active,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
2.504,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,982.0,1483.0,1143.0,1122.0,311.0,964.0
2.524,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,978.0,1479.0,1138.0,1116.0,178.0,939.0
2.544,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,980.0,1483.0,1141.0,1120.0,162.0,941.0
2.565,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,7,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1487.0,1145.0,1122.0,280.0,943.0
2.585,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,987.0,1494.0,1149.0,1128.0,279.0,942.0
2.605,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1500.0,1153.0,1133.0,160.0,960.0
2.625,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,984.0,1486.0,1145.0,1122.0,297.0,942.0
2.645,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1489.0,1146.0,1126.0,280.0,942.0
2.665,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,977.0,1477.0,1137.0,1115.0,1058.0,945.0
2.686,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,972.0,1470.0,1134.0,1112.0,572.0,962.0
2.706,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,980.0,1483.0,1141.0,1120.0,672.0,944.0
2.726,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,8,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1487.0,1144.0,1122.0,211.0,942.0
2.746,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1001.0,1518.0,1163.0,1146.0,913.0,944.0
2.766,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1486.0,1144.0,1122.0,160.0,940.0
2.786,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,982.0,1486.0,1144.0,1121.0,495.0,943.0
2.806,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,971.0,1467.0,1132.0,1109.0,345.0,944.0
2.827,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,989.0,1499.0,1152.0,1132.0,296.0,940.0
2.847,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,975.0,1476.0,1137.0,1113.0,160.0,941.0
2.867,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,9,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,979.0,1480.0,1140.0,1118.0,280.0,942.0
2.887,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,987.0,1491.0,1149.0,1126.0,592.0,942.0
2.907,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1490.0,1146.0,1123.0,1059.0,945.0
2.927,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,975.0,1474.0,1136.0,1114.0,717.0,944.0
2.947,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,973.0,1473.0,1134.0,1112.0,542.0,944.0
2.968,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,981.0,1484.0,1143.0,1121.0,280.0,942.0
2.988,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,974.0,1473.0,1135.0,1113.0,294.0,939.0
3.008,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,10,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,979.0,1480.0,1140.0,1118.0,296.0,943.0
3.029,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,979.0,1480.0,1140.0,1118.0,296.0,943.0
3.049,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,988.0,1493.0,1149.0,1127.0,325.0,943.0
3.069,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,982.0,1486.0,1144.0,1122.0,704.0,940.0
3.089,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,980.0,1481.0,1141.0,1118.0,329.0,942.0
3.109,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,977.0,1477.0,1138.0,1116.0,161.0,942.0
3.129,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,980.0,1483.0,1142.0,1121.0,672.0,965.0
3.149,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,11,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,977.0,1477.0,1138.0,1115.0,313.0,940.0
3.169,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,978.0,1479.0,1139.0,1117.0,175.0,942.0
3.19,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1487.0,1147.0,1125.0,291.0,942.0
3.21,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1489.0,1147.0,1126.0,280.0,941.0
3.23,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,976.0,1473.0,1136.0,1113.0,296.0,939.0
3.25,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,976.0,1474.0,1136.0,1113.0,279.0,943.0
3.27,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,981.0,1483.0,1143.0,1122.0,246.0,943.0
3.29,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,12,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,972.0,1470.0,1133.0,1112.0,280.0,943.0
3.31,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1004.0,1524.0,1168.0,1150.0,228.0,941.0
3.331,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1488.0,1146.0,1125.0,670.0,944.0
3.351,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,974.0,1473.0,1134.0,1112.0,163.0,939.0
3.371,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,978.0,1479.0,1139.0,1116.0,280.0,939.0
3.391,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,980.0,1482.0,1141.0,1119.0,280.0,942.0
3.411,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,977.0,1477.0,1139.0,1116.0,211.0,942.0
3.431,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,13,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,982.0,1485.0,1143.0,1121.0,279.0,941.0
3.451,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1485.0,1146.0,1125.0,496.0,941.0
3.471,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1485.0,1146.0,1125.0,496.0,941.0
3.492,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1486.0,1145.0,1124.0,280.0,942.0
3.512,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,975.0,1473.0,1136.0,1112.0,278.0,942.0
3.532,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,978.0,1478.0,1139.0,1117.0,607.0,942.0
3.552,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,976.0,1476.0,1136.0,1113.0,281.0,943.0
3.572,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,14,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,971.0,1469.0,1132.0,1109.0,280.0,943.0
3.592,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,977.0,1477.0,1138.0,1117.0,482.0,960.0
3.612,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,986.0,1489.0,1148.0,1126.0,279.0,941.0
3.632,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,993.0,1501.0,1156.0,1135.0,264.0,942.0
3.653,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,984.0,1486.0,1145.0,1124.0,313.0,943.0
3.673,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,977.0,1476.0,1137.0,1114.0,670.0,942.0
3.693,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1484.0,1145.0,1124.0,425.0,942.0
3.713,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,15,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,984.0,1485.0,1145.0,1124.0,280.0,943.0
3.733,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1008.0,1526.0,1171.0,1152.0,426.0,944.0
3.753,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,988.0,1492.0,1152.0,1129.0,345.0,940.0
3.773,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,995.0,1502.0,1157.0,1134.0,280.0,940.0
3.794,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1487.0,1146.0,1124.0,24.0,941.0
3.814,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1490.0,1146.0,1125.0,672.0,941.0
3.834,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,989.0,1496.0,1152.0,1129.0,280.0,940.0
3.854,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,16,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,979.0,1478.0,1140.0,1120.0,296.0,942.0
3.874,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1010.0,1530.0,1173.0,1157.0,112.0,942.0
3.894,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,995.0,1503.0,1156.0,1137.0,162.0,939.0
3.914,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,987.0,1490.0,1150.0,1128.0,294.0,941.0
3.935,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,980.0,1480.0,1141.0,1118.0,280.0,942.0
3.955,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,989.0,1494.0,1151.0,1129.0,280.0,942.0
3.975,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,989.0,1494.0,1152.0,1130.0,297.0,963.0
3.995,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,17,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,986.0,1490.0,1148.0,1126.0,297.0,940.0
4.015,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1012.0,1529.0,1176.0,1157.0,459.0,943.0
4.036,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1012.0,1529.0,1176.0,1157.0,459.0,943.0
4.056,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,990.0,1495.0,1152.0,1130.0,672.0,944.0
4.076,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,994.0,1502.0,1156.0,1135.0,178.0,941.0
4.096,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1488.0,1146.0,1124.0,378.0,942.0
4.116,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1488.0,1146.0,1123.0,672.0,945.0
4.136,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,18,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1486.0,1144.0,1122.0,671.0,944.0
4.157,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,984.0,1486.0,1145.0,1122.0,672.0,941.0
4.177,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,996.0,1503.0,1157.0,1136.0,297.0,941.0
4.197,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1497.0,1154.0,1132.0,556.0,944.0
4.217,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,989.0,1493.0,1152.0,1129.0,296.0,942.0
4.237,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,987.0,1492.0,1149.0,1128.0,280.0,941.0
4.258,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,988.0,1493.0,1150.0,1129.0,178.0,942.0
4.278,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,19,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,981.0,1480.0,1141.0,1120.0,292.0,943.0
4.298,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1499.0,1155.0,1134.0,178.0,941.0
4.319,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,994.0,1502.0,1157.0,1135.0,297.0,942.0
4.339,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,993.0,1499.0,1156.0,1134.0,290.0,942.0
4.359,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,979.0,1478.0,1140.0,1118.0,280.0,941.0
4.379,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1489.0,1147.0,1125.0,280.0,942.0
4.399,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,978.0,1479.0,1139.0,1117.0,297.0,942.0
4.42,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,20,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1486.0,1145.0,1123.0,178.0,942.0
4.44,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1010.0,1531.0,1174.0,1157.0,295.0,940.0
4.46,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1000.0,1510.0,1162.0,1141.0,280.0,941.0
4.48,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,992.0,1499.0,1154.0,1133.0,41.0,941.0
4.501,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,980.0,1478.0,1140.0,1119.0,702.0,942.0
4.521,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,988.0,1494.0,1150.0,1128.0,329.0,940.0
4.541,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,988.0,1494.0,1150.0,1128.0,329.0,940.0
4.561,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,21,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,994.0,1502.0,1157.0,1136.0,96.0,941.0
4.581,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,22,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,988.0,1494.0,1150.0,1129.0,178.0,942.0
4.602,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,22,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,1006.0,1522.0,1169.0,1152.0,623.0,952.0
4.622,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,22,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1488.0,1146.0,1124.0,160.0,938.0
4.643,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,22,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,990.0,1496.0,1152.0,1130.0,280.0,943.0
4.663,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,22,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,977.0,1476.0,1138.0,1115.0,672.0,944.0
4.683,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,22,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,990.0,1498.0,1152.0,1131.0,311.0,939.0
4.703,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,22,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,986.0,1489.0,1147.0,1125.0,279.0,942.0
4.723,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,23,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1486.0,1145.0,1123.0,476.0,943.0
4.744,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,23,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,986.0,1485.0,1146.0,1123.0,314.0,941.0
4.764,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,23,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,993.0,1499.0,1155.0,1134.0,280.0,941.0
4.784,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,23,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,978.0,1476.0,1138.0,1115.0,671.0,944.0
4.804,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,23,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,976.0,1474.0,1136.0,1113.0,672.0,945.0
4.824,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,23,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,981.0,1484.0,1142.0,1121.0,280.0,942.0
4.844,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,23,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,969.0,1465.0,1130.0,1109.0,279.0,963.0
4.864,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,24,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,983.0,1487.0,1144.0,1122.0,50.0,941.0
4.884,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,24,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,987.0,1491.0,1150.0,1129.0,281.0,943.0
4.905,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,24,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,985.0,1487.0,1146.0,1125.0,672.0,940.0
4.925,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,24,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,979.0,1480.0,1141.0,1115.0,295.0,941.0
4.945,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,24,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,968.0,1464.0,1128.0,1106.0,204.0,943.0
4.965,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,24,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,973.0,1472.0,1134.0,1112.0,179.0,941.0
4.985,proximity_probe,probe_idle,IDLE,没有近物候选,0,0,1,1,24,no_target,0,0,IDLE,,,0,0,0,idle,0,IDLE,0,0,0,0,0,0,0,978.0,1479.0,1138.0,1116.0,297.0,941.0
